,pval_outlier
ZNF750#chr17:82839794-82839812(-),0.0001
ZNF750#chr17:82839911-82839929(+),0.9854
ZNF750#chr17:82839941-82839959(+),0.1366
ZNF750#chr17:82839947-82839965(+),0.9999
ZNF750#chr17:82839950-82839968(+),0.9731
ZNF750#chr17:82839956-82839974(-),0.9993
ZNF75A#chr16:3305500-3305518(+),0.9926
ZNF75A#chr16:3305514-3305532(-),0.0548
ZNF75A#chr16:3305517-3305535(+),0.2771
ZNF75A#chr16:3305521-3305539(+),0.9731
ZNF75A#chr16:3305546-3305564(+),0.5649
ZNF75A#chr16:3305665-3305683(-),0.8209
ZNF75D#chrX:135343627-135343645(-),0.0
ZNF75D#chrX:135343809-135343827(+),0.9993
ZNF75D#chrX:135343980-135343998(-),0.661
ZNF75D#chrX:135343996-135344014(+),0.7476
ZNF75D#chrX:135344037-135344055(+),0.9531
ZNF75D#chrX:135344050-135344068(-),0.9854
ZNF76#chr6:35259746-35259764(+),0.9731
ZNF76#chr6:35259753-35259771(+),0.9926
ZNF76#chr6:35259795-35259813(+),0.0176
ZNF76#chr6:35259950-35259968(-),0.7476
ZNF76#chr6:35260013-35260031(-),0.9964
ZNF76#chr6:35260039-35260057(-),0.9227
ZNF761#chr19:53432042-53432060(-),0.8209
ZNF761#chr19:53432156-53432174(+),0.9984
ZNF761#chr19:53432160-53432178(+),0.5649
ZNF761#chr19:53432330-53432348(-),0.4649
ZNF761#chr19:53432373-53432391(+),0.0
ZNF761#chr19:53432459-53432477(-),0.9926
ZNF764#chr16:30558285-30558303(+),0.9854
ZNF764#chr16:30558295-30558313(+),0.0176
ZNF764#chr16:30558307-30558325(+),0.0889
ZNF764#chr16:30558312-30558330(+),0.9531
ZNF764#chr16:30558322-30558340(+),0.9227
ZNF764#chr16:30558349-30558367(-),0.9999
ZNF765#chr19:53365701-53365719(+),0.8792
ZNF765#chr19:53365735-53365753(+),0.5649
ZNF765#chr19:53365750-53365768(-),0.9854
ZNF765#chr19:53365775-53365793(-),0.1995
ZNF765#chr19:53365888-53365906(+),0.9227
ZNF765#chr19:53365952-53365970(-),0.9227
ZNF765#chr19:53395172-53395190(+),0.9854
ZNF765#chr19:53395184-53395202(-),0.0889
ZNF765#chr19:53395188-53395206(-),0.9964
ZNF765#chr19:53395191-53395209(-),0.0
ZNF765#chr19:53395511-53395529(-),1.0
ZNF765#chr19:53395527-53395545(-),0.9227
ZNF766#chr19:52269583-52269601(+),0.367
ZNF766#chr19:52269596-52269614(+),0.2771
ZNF766#chr19:52269607-52269625(+),0.9926
ZNF766#chr19:52269644-52269662(-),0.9227
ZNF766#chr19:52269677-52269695(-),0.661
ZNF766#chr19:52269819-52269837(-),0.9731
ZNF768#chr16:30526290-30526308(+),1.0
ZNF768#chr16:30526319-30526337(-),0.9926
ZNF768#chr16:30526324-30526342(+),0.0021
ZNF768#chr16:30526515-30526533(+),0.661
ZNF768#chr16:30526551-30526569(-),0.9854
ZNF768#chr16:30526560-30526578(-),0.367
ZNF77#chr19:2944873-2944891(+),0.4649
ZNF77#chr19:2944911-2944929(+),1.0
ZNF77#chr19:2944915-2944933(+),0.9227
ZNF77#chr19:2944920-2944938(+),0.0176
ZNF77#chr19:2944926-2944944(-),0.9926
ZNF77#chr19:2944940-2944958(+),0.9964
ZNF770#chr15:34988094-34988112(-),0.9531
ZNF770#chr15:34988214-34988232(+),0.9227
ZNF770#chr15:34988231-34988249(+),0.9731
ZNF770#chr15:34988239-34988257(-),0.0889
ZNF770#chr15:34988247-34988265(-),0.0091
ZNF770#chr15:34988268-34988286(+),0.9854
ZNF771#chr16:30407629-30407647(-),0.4649
ZNF771#chr16:30407640-30407658(+),0.4649
ZNF771#chr16:30407653-30407671(-),1.0
ZNF771#chr16:30407658-30407676(-),0.9854
ZNF771#chr16:30407680-30407698(-),0.8209
ZNF771#chr16:30407723-30407741(-),0.0548
ZNF772#chr19:57477306-57477324(-),0.7476
ZNF772#chr19:57477311-57477329(+),0.0176
ZNF772#chr19:57477465-57477483(-),0.5649
ZNF772#chr19:57477478-57477496(-),0.7476
ZNF772#chr19:57477493-57477511(+),0.9227
ZNF772#chr19:57477546-57477564(-),0.9926
ZNF773#chr19:57499907-57499925(-),1.0
ZNF773#chr19:57499927-57499945(+),0.9731
ZNF773#chr19:57499940-57499958(+),0.0548
ZNF773#chr19:57499949-57499967(+),0.9984
ZNF773#chr19:57499954-57499972(+),1.0
ZNF773#chr19:57500063-57500081(+),0.661
ZNF774#chr15:90352297-90352315(+),0.661
ZNF774#chr15:90352307-90352325(+),0.0319
ZNF774#chr15:90352312-90352330(-),0.9227
ZNF774#chr15:90352320-90352338(+),1.0
ZNF774#chr15:90352327-90352345(+),0.8792
ZNF774#chr15:90352523-90352541(-),0.0004
ZNF775#chr7:150379335-150379353(+),0.9997
ZNF775#chr7:150379338-150379356(+),0.9227
ZNF775#chr7:150379351-150379369(-),0.9997
ZNF775#chr7:150379406-150379424(-),0.0091
ZNF775#chr7:150379417-150379435(-),0.1995
ZNF775#chr7:150379575-150379593(-),0.1995
ZNF776#chr19:57746810-57746828(-),0.7476
ZNF776#chr19:57746843-57746861(+),0.9964
ZNF776#chr19:57746852-57746870(+),0.9854
ZNF776#chr19:57746862-57746880(-),0.9854
ZNF776#chr19:57747025-57747043(-),0.9964
ZNF776#chr19:57747053-57747071(-),0.7476
ZNF777#chr7:149460580-149460598(+),0.9854
ZNF777#chr7:149460631-149460649(+),1.0
ZNF777#chr7:149460810-149460828(-),0.5649
ZNF777#chr7:149460824-149460842(+),0.0176
ZNF777#chr7:149460834-149460852(-),0.4649
ZNF777#chr7:149460895-149460913(-),0.9926
ZNF778#chr16:89217699-89217717(-),0.8209
ZNF778#chr16:89217722-89217740(-),0.7476
ZNF778#chr16:89217750-89217768(-),0.9926
ZNF778#chr16:89217752-89217770(+),0.0548
ZNF778#chr16:89217760-89217778(-),0.661
ZNF778#chr16:89217781-89217799(-),0.9731
ZNF780A#chr19:40090652-40090670(-),0.1366
ZNF780A#chr19:40090724-40090742(-),0.9854
ZNF780A#chr19:40090729-40090747(-),0.7476
ZNF780A#chr19:40090888-40090906(-),0.0319
ZNF780A#chr19:40090908-40090926(-),0.9227
ZNF780A#chr19:40090919-40090937(+),0.9531
ZNF780B#chr19:40055862-40055880(+),1.0
ZNF780B#chr19:40055934-40055952(-),0.9926
ZNF780B#chr19:40056152-40056170(+),0.8792
ZNF780B#chr19:40056158-40056176(-),0.1366
ZNF780B#chr19:40056161-40056179(-),0.0021
ZNF780B#chr19:40056171-40056189(-),0.9999
ZNF781#chr19:37692075-37692093(-),0.9731
ZNF781#chr19:37692102-37692120(-),0.2771
ZNF781#chr19:37692120-37692138(+),0.9926
ZNF781#chr19:37692233-37692251(+),0.9926
ZNF781#chr19:37692238-37692256(+),0.2771
ZNF781#chr19:37692241-37692259(+),0.0045
ZNF782#chr9:96854289-96854307(+),0.0319
ZNF782#chr9:96854433-96854451(-),1.0
ZNF782#chr9:96854436-96854454(-),0.9227
ZNF782#chr9:96854478-96854496(-),0.7476
ZNF782#chr9:96854484-96854502(+),0.1366
ZNF782#chr9:96854495-96854513(-),0.9731
ZNF783#chr7:149262215-149262233(-),0.0176
ZNF783#chr7:149262217-149262235(+),1.0
ZNF783#chr7:149262221-149262239(+),0.8792
ZNF783#chr7:149262276-149262294(-),0.4649
ZNF783#chr7:149262286-149262304(-),0.9999
ZNF783#chr7:149262356-149262374(-),0.8792
ZNF784#chr19:55624470-55624488(-),1.0
ZNF784#chr19:55624482-55624500(+),0.8209
ZNF784#chr19:55624492-55624510(-),0.4649
ZNF784#chr19:55624495-55624513(+),1.0
ZNF784#chr19:55624501-55624519(+),0.1366
ZNF784#chr19:55624532-55624550(-),0.9227
ZNF785#chr16:30585535-30585553(-),0.9999
ZNF785#chr16:30585548-30585566(-),0.8792
ZNF785#chr16:30585620-30585638(+),0.367
ZNF785#chr16:30585629-30585647(+),1.0
ZNF785#chr16:30585681-30585699(+),0.9731
ZNF785#chr16:30585697-30585715(-),0.1366
ZNF786#chr7:149090514-149090532(-),0.9984
ZNF786#chr7:149090607-149090625(+),1.0
ZNF786#chr7:149090610-149090628(+),0.0
ZNF786#chr7:149090637-149090655(-),0.9731
ZNF786#chr7:149090640-149090658(-),0.9854
ZNF786#chr7:149090708-149090726(-),0.0548
ZNF787#chr19:56120825-56120843(+),0.9531
ZNF787#chr19:56121064-56121082(-),0.8209
ZNF787#chr19:56121194-56121212(-),0.7476
ZNF787#chr19:56121213-56121231(+),0.8792
ZNF787#chr19:56121219-56121237(+),0.0176
ZNF787#chr19:56121245-56121263(+),0.7476
ZNF789#chr7:99472891-99472909(-),0.7476
ZNF789#chr7:99472913-99472931(-),0.9984
ZNF789#chr7:99472921-99472939(+),1.0
ZNF789#chr7:99472933-99472951(-),0.9926
ZNF789#chr7:99472936-99472954(-),0.9531
ZNF789#chr7:99472959-99472977(+),0.4649
ZNF79#chr9:127424413-127424431(-),0.0021
ZNF79#chr9:127424416-127424434(+),0.8792
ZNF79#chr9:127424423-127424441(+),0.9964
ZNF79#chr9:127424440-127424458(+),1.0
ZNF79#chr9:127424468-127424486(-),0.0319
ZNF79#chr9:127424541-127424559(+),1.0
ZNF790#chr19:36838291-36838309(+),0.5649
ZNF790#chr19:36838298-36838316(-),0.9531
ZNF790#chr19:36838302-36838320(-),0.9531
ZNF790#chr19:36838338-36838356(+),0.0
ZNF790#chr19:36838341-36838359(+),0.9993
ZNF790#chr19:36838353-36838371(-),0.9964
ZNF790#chr19:36850076-36850094(-),0.2771
ZNF790#chr19:36850159-36850177(+),0.9997
ZNF790#chr19:36850182-36850200(+),0.9997
ZNF790#chr19:36850245-36850263(+),0.1995
ZNF790#chr19:36850255-36850273(-),0.9984
ZNF790#chr19:36850264-36850282(-),0.367
ZNF791#chr19:12610928-12610946(+),0.7476
ZNF791#chr19:12610979-12610997(-),0.8209
ZNF791#chr19:12611004-12611022(-),0.2771
ZNF791#chr19:12611135-12611153(+),0.5649
ZNF791#chr19:12611143-12611161(-),0.367
ZNF791#chr19:12611148-12611166(+),0.9531
ZNF792#chr19:34963965-34963983(+),0.9993
ZNF792#chr19:34964127-34964145(-),1.0
ZNF792#chr19:34964148-34964166(+),0.9926
ZNF792#chr19:34964174-34964192(-),0.9731
ZNF792#chr19:34964187-34964205(+),0.0021
ZNF792#chr19:34964226-34964244(+),0.0889
ZNF793#chr19:37506929-37506947(+),0.9926
ZNF793#chr19:37506946-37506964(+),0.1366
ZNF793#chr19:37506954-37506972(+),0.9227
ZNF793#chr19:37507117-37507135(+),0.2771
ZNF793#chr19:37507174-37507192(+),0.9227
ZNF793#chr19:37507198-37507216(+),0.9964
ZNF799#chr19:12400949-12400967(+),0.4649
ZNF799#chr19:12401086-12401104(+),0.9731
ZNF799#chr19:12401120-12401138(-),0.8209
ZNF799#chr19:12401141-12401159(+),0.9227
ZNF799#chr19:12401188-12401206(+),0.9993
ZNF799#chr19:12401233-12401251(+),0.4649
ZNF8#chr19:58278982-58279000(-),0.9854
ZNF8#chr19:58278985-58279003(-),0.0001
ZNF8#chr19:58278987-58279005(+),0.9531
ZNF8#chr19:58278990-58279008(+),0.8792
ZNF8#chr19:58278999-58279017(+),0.661
ZNF8#chr19:58279032-58279050(-),0.9984
ZNF80#chr3:114237081-114237099(-),0.9999
ZNF80#chr3:114237084-114237102(-),0.367
ZNF80#chr3:114237095-114237113(-),0.9854
ZNF80#chr3:114237128-114237146(+),0.8209
ZNF80#chr3:114237343-114237361(+),0.9999
ZNF80#chr3:114237346-114237364(+),0.0548
ZNF800#chr7:127392621-127392639(-),0.9731
ZNF800#chr7:127392631-127392649(+),0.5649
ZNF800#chr7:127392638-127392656(-),0.1995
ZNF800#chr7:127392641-127392659(+),0.8792
ZNF800#chr7:127392647-127392665(+),1.0
ZNF800#chr7:127392676-127392694(+),0.8792
ZNF804A#chr2:184598425-184598443(-),0.0319
ZNF804A#chr2:184598448-184598466(-),0.1995
ZNF804A#chr2:184598522-184598540(+),0.9227
ZNF804A#chr2:184598731-184598749(+),0.9531
ZNF804A#chr2:184598785-184598803(+),0.9731
ZNF804A#chr2:184598799-184598817(-),1.0
ZNF804B#chr7:88759453-88759471(-),0.4649
ZNF804B#chr7:88759691-88759709(-),0.0
ZNF804B#chr7:88759705-88759723(-),0.9854
ZNF804B#chr7:88759709-88759727(+),0.9926
ZNF804B#chr7:88759797-88759815(+),0.9993
ZNF804B#chr7:88759902-88759920(-),0.9984
ZNF805#chr19:57240688-57240706(+),0.1366
ZNF805#chr19:57240692-57240710(+),0.9531
ZNF805#chr19:57240750-57240768(-),0.4649
ZNF805#chr19:57240757-57240775(-),0.8209
ZNF805#chr19:57240794-57240812(+),1.0
ZNF805#chr19:57240799-57240817(+),0.9964
ZNF808#chr19:52535991-52536009(+),0.1366
ZNF808#chr19:52535994-52536012(+),0.9984
ZNF808#chr19:52536065-52536083(-),0.8792
ZNF808#chr19:52536093-52536111(-),0.9984
ZNF808#chr19:52536386-52536404(-),0.0001
ZNF808#chr19:52536391-52536409(-),1.0
ZNF81#chrX:47836882-47836900(+),0.9531
ZNF81#chrX:47836888-47836906(+),0.9731
ZNF81#chrX:47836894-47836912(+),0.9984
ZNF81#chrX:47836917-47836935(+),0.0009
ZNF81#chrX:47836925-47836943(-),0.7476
ZNF81#chrX:47836936-47836954(-),0.0045
ZNF813#chr19:53468079-53468097(+),0.9984
ZNF813#chr19:53468087-53468105(-),0.7476
ZNF813#chr19:53468093-53468111(-),0.367
ZNF813#chr19:53468100-53468118(+),0.367
ZNF813#chr19:53468111-53468129(-),0.9999
ZNF813#chr19:53468130-53468148(+),0.367
ZNF814#chr19:57888774-57888792(+),0.2771
ZNF814#chr19:57888819-57888837(+),0.9854
ZNF814#chr19:57888872-57888890(+),0.9926
ZNF814#chr19:57888923-57888941(+),0.9926
ZNF814#chr19:57888945-57888963(+),0.9854
ZNF814#chr19:57888958-57888976(-),0.1366
ZNF816#chr19:52942344-52942362(+),0.0176
ZNF816#chr19:52942394-52942412(-),0.9731
ZNF816#chr19:52942483-52942501(+),0.8209
ZNF816#chr19:52942531-52942549(+),0.367
ZNF816#chr19:52942544-52942562(-),1.0
ZNF816#chr19:52942580-52942598(-),0.9227
ZNF816#chr19:52962453-52962471(+),0.9531
ZNF816#chr19:52962793-52962811(-),0.8209
ZNF816#chr19:52962801-52962819(-),1.0
ZNF816#chr19:52962805-52962823(+),0.1366
ZNF816#chr19:52962817-52962835(-),0.0045
ZNF816#chr19:52962841-52962859(-),0.9993
ZNF821#chr16:71884056-71884074(+),0.0889
ZNF821#chr16:71884114-71884132(+),0.9854
ZNF821#chr16:71884468-71884486(-),0.0548
ZNF821#chr16:71884557-71884575(-),0.0889
ZNF821#chr16:71884605-71884623(-),0.9964
ZNF821#chr16:71884612-71884630(-),0.9731
ZNF823#chr19:11738654-11738672(-),1.0
ZNF823#chr19:11738658-11738676(+),0.9993
ZNF823#chr19:11738731-11738749(+),0.0548
ZNF823#chr19:11738780-11738798(-),0.8209
ZNF823#chr19:11738883-11738901(+),0.4649
ZNF823#chr19:11738924-11738942(-),0.8792
ZNF827#chr4:145938449-145938467(+),0.9964
ZNF827#chr4:145938462-145938480(-),0.4649
ZNF827#chr4:145938765-145938783(+),0.8792
ZNF827#chr4:145938769-145938787(-),0.2771
ZNF827#chr4:145938820-145938838(+),1.0
ZNF827#chr4:145938823-145938841(+),0.8792
ZNF829#chr19:36915869-36915887(-),0.9531
ZNF829#chr19:36915973-36915991(+),0.4649
ZNF829#chr19:36915984-36916002(-),0.7476
ZNF829#chr19:36916005-36916023(+),0.0091
ZNF829#chr19:36916017-36916035(-),0.0889
ZNF829#chr19:36916139-36916157(+),0.9731
ZNF83#chr19:52617762-52617780(-),0.2771
ZNF83#chr19:52617778-52617796(+),0.9531
ZNF83#chr19:52617848-52617866(+),0.9984
ZNF83#chr19:52617979-52617997(+),0.0
ZNF83#chr19:52618036-52618054(+),0.9993
ZNF83#chr19:52618042-52618060(+),0.9964
ZNF83#chr19:52636984-52637002(-),0.1995
ZNF83#chr19:52636989-52637007(-),0.9926
ZNF83#chr19:52637134-52637152(-),0.9964
ZNF83#chr19:52637149-52637167(-),0.9926
ZNF83#chr19:52637161-52637179(-),0.9854
ZNF83#chr19:52637185-52637203(-),0.4649
ZNF83#chr19:52637955-52637973(+),0.9227
ZNF83#chr19:52637961-52637979(+),0.9999
ZNF83#chr19:52638298-52638316(+),0.0548
ZNF83#chr19:52638314-52638332(-),1.0
ZNF83#chr19:52638317-52638335(-),0.1366
ZNF83#chr19:52638336-52638354(-),0.9854
ZNF830#chr17:34961581-34961599(+),0.0889
ZNF830#chr17:34961586-34961604(-),0.0319
ZNF830#chr17:34961589-34961607(-),0.0889
ZNF830#chr17:34961783-34961801(+),1.0
ZNF830#chr17:34961925-34961943(-),1.0
ZNF830#chr17:34961933-34961951(-),1.0
ZNF831#chr20:59191056-59191074(-),1.0
ZNF831#chr20:59191136-59191154(-),1.0
ZNF831#chr20:59191197-59191215(-),0.4649
ZNF831#chr20:59191237-59191255(+),0.8209
ZNF831#chr20:59191252-59191270(+),0.8792
ZNF831#chr20:59191386-59191404(-),0.0045
ZNF835#chr19:56671672-56671690(+),0.5649
ZNF835#chr19:56671691-56671709(-),0.367
ZNF835#chr19:56671699-56671717(-),0.9993
ZNF835#chr19:56671702-56671720(-),0.9993
ZNF835#chr19:56671706-56671724(-),1.0
ZNF835#chr19:56671762-56671780(-),0.7476
ZNF836#chr19:52171255-52171273(+),0.9531
ZNF836#chr19:52171378-52171396(+),0.9854
ZNF836#chr19:52171423-52171441(+),0.367
ZNF836#chr19:52171593-52171611(+),0.0045
ZNF836#chr19:52171634-52171652(+),0.2771
ZNF836#chr19:52171643-52171661(-),1.0
ZNF837#chr19:58380782-58380800(+),0.1995
ZNF837#chr19:58380936-58380954(-),0.1366
ZNF837#chr19:58380941-58380959(+),0.7476
ZNF837#chr19:58381014-58381032(+),0.9999
ZNF837#chr19:58381024-58381042(-),0.0176
ZNF837#chr19:58381037-58381055(+),0.9926
ZNF839#chr14:102319739-102319757(+),1.0
ZNF839#chr14:102319757-102319775(+),1.0
ZNF839#chr14:102319764-102319782(-),1.0
ZNF839#chr14:102319767-102319785(-),1.0
ZNF839#chr14:102319788-102319806(+),1.0
ZNF839#chr14:102319940-102319958(-),1.0
ZNF84#chr12:133037459-133037477(+),1.0
ZNF84#chr12:133037485-133037503(+),0.0176
ZNF84#chr12:133037510-133037528(+),0.661
ZNF84#chr12:133037513-133037531(+),0.9926
ZNF84#chr12:133037870-133037888(+),0.9926
ZNF84#chr12:133037925-133037943(+),0.1366
ZNF841#chr19:52095342-52095360(-),0.9854
ZNF841#chr19:52095627-52095645(+),0.4649
ZNF841#chr19:52095684-52095702(+),0.9227
ZNF841#chr19:52095738-52095756(-),0.0009
ZNF841#chr19:52095743-52095761(-),0.9531
ZNF841#chr19:52095757-52095775(+),0.8792
ZNF843#chr16:31442713-31442731(+),0.9926
ZNF843#chr16:31442716-31442734(+),0.9993
ZNF843#chr16:31442722-31442740(-),0.4649
ZNF843#chr16:31442747-31442765(+),0.5649
ZNF843#chr16:31442753-31442771(+),0.2771
ZNF843#chr16:31442770-31442788(+),0.9227
ZNF844#chr19:12064732-12064750(+),0.2771
ZNF844#chr19:12064743-12064761(-),0.0176
ZNF844#chr19:12064768-12064786(-),0.1995
ZNF844#chr19:12064801-12064819(-),0.9926
ZNF844#chr19:12064804-12064822(-),0.9984
ZNF844#chr19:12064807-12064825(-),0.9999
ZNF845#chr19:53333772-53333790(+),0.9227
ZNF845#chr19:53333893-53333911(-),0.9854
ZNF845#chr19:53333921-53333939(+),0.661
ZNF845#chr19:53333927-53333945(-),0.4649
ZNF845#chr19:53333971-53333989(-),0.0319
ZNF845#chr19:53334165-53334183(-),0.9531
ZNF846#chr19:9768525-9768543(+),0.9926
ZNF846#chr19:9768542-9768560(+),0.4649
ZNF846#chr19:9768555-9768573(-),1.0
ZNF846#chr19:9768557-9768575(+),0.9854
ZNF846#chr19:9768597-9768615(-),0.1995
ZNF846#chr19:9768609-9768627(-),0.8209
ZNF85#chr19:20923274-20923292(-),0.8209
ZNF85#chr19:20923414-20923432(+),1.0
ZNF85#chr19:20923518-20923536(-),0.9926
ZNF85#chr19:20923531-20923549(-),0.8209
ZNF85#chr19:20923541-20923559(-),0.9227
ZNF85#chr19:20923566-20923584(+),0.367
ZNF850#chr19:36772561-36772579(-),0.9999
ZNF850#chr19:36772719-36772737(+),0.9854
ZNF850#chr19:36772728-36772746(-),0.0176
ZNF850#chr19:36772765-36772783(-),0.9731
ZNF850#chr19:36772771-36772789(+),0.1366
ZNF850#chr19:36772783-36772801(+),0.9997
ZNF852#chr3:44510386-44510404(+),0.367
ZNF852#chr3:44510555-44510573(-),0.9731
ZNF852#chr3:44510564-44510582(-),0.8792
ZNF852#chr3:44510567-44510585(-),0.9227
ZNF852#chr3:44510622-44510640(-),0.9227
ZNF852#chr3:44510630-44510648(-),0.9731
ZNF853#chr7:6616139-6616157(-),0.9993
ZNF853#chr7:6616144-6616162(-),0.0021
ZNF853#chr7:6616147-6616165(-),0.9984
ZNF853#chr7:6616166-6616184(+),0.9999
ZNF853#chr7:6616179-6616197(+),0.7476
ZNF853#chr7:6616196-6616214(-),0.1366
ZNF853#chr7:6621436-6621454(-),1.0
ZNF853#chr7:6621595-6621613(+),0.367
ZNF853#chr7:6621631-6621649(+),0.8209
ZNF853#chr7:6621713-6621731(+),0.9227
ZNF853#chr7:6621952-6621970(+),0.7476
ZNF853#chr7:6621960-6621978(+),0.0
ZNF860#chr3:31981477-31981495(-),1.0
ZNF860#chr3:31981610-31981628(-),1.0
ZNF860#chr3:31981716-31981734(-),1.0
ZNF860#chr3:31981760-31981778(-),1.0
ZNF860#chr3:31981775-31981793(-),1.0
ZNF860#chr3:31981806-31981824(+),1.0
ZNF862#chr7:149838423-149838441(+),0.9227
ZNF862#chr7:149838456-149838474(-),0.0176
ZNF862#chr7:149838460-149838478(-),0.9227
ZNF862#chr7:149838462-149838480(+),0.9731
ZNF862#chr7:149838498-149838516(-),0.0176
ZNF862#chr7:149838619-149838637(+),0.9999
ZNF865#chr19:55613576-55613594(-),0.9984
ZNF865#chr19:55613604-55613622(+),0.9731
ZNF865#chr19:55613613-55613631(-),0.0889
ZNF865#chr19:55613616-55613634(+),0.9227
ZNF865#chr19:55613623-55613641(+),0.0319
ZNF865#chr19:55613708-55613726(-),0.9984
ZNF878#chr19:12052874-12052892(+),0.7476
ZNF878#chr19:12052884-12052902(+),0.9731
ZNF878#chr19:12052894-12052912(+),0.0319
ZNF878#chr19:12052929-12052947(-),0.9227
ZNF878#chr19:12052936-12052954(-),0.9993
ZNF878#chr19:12052955-12052973(-),0.0091
ZNF879#chr5:179023847-179023865(+),1.0
ZNF879#chr5:179023853-179023871(-),1.0
ZNF879#chr5:179023860-179023878(-),1.0
ZNF879#chr5:179023890-179023908(+),1.0
ZNF879#chr5:179023947-179023965(+),1.0
ZNF879#chr5:179024180-179024198(-),1.0
ZNF880#chr19:52369942-52369960(+),0.8209
ZNF880#chr19:52370022-52370040(-),0.0548
ZNF880#chr19:52370030-52370048(+),0.4649
ZNF880#chr19:52370106-52370124(+),0.9993
ZNF880#chr19:52370173-52370191(-),0.9993
ZNF880#chr19:52370246-52370264(-),0.0319
ZNF883#chr9:113011973-113011991(-),0.1995
ZNF883#chr9:113012008-113012026(-),0.5649
ZNF883#chr9:113012108-113012126(+),1.0
ZNF883#chr9:113012113-113012131(+),0.9999
ZNF883#chr9:113012169-113012187(+),0.9854
ZNF883#chr9:113012202-113012220(-),0.0091
ZNF888#chr19:52917444-52917462(-),0.8792
ZNF888#chr19:52917471-52917489(-),1.0
ZNF888#chr19:52917551-52917569(-),0.9993
ZNF888#chr19:52917572-52917590(-),0.0319
ZNF888#chr19:52917644-52917662(-),0.661
ZNF888#chr19:52917666-52917684(-),0.9926
ZNF888#chr19:52923049-52923067(+),0.9227
ZNF888#chr19:52923371-52923389(-),0.9964
ZNF888#chr19:52923394-52923412(+),0.367
ZNF888#chr19:52923408-52923426(-),0.0176
ZNF888#chr19:52923412-52923430(+),0.9999
ZNF888#chr19:52923449-52923467(-),0.9854
ZNF891#chr12:133130060-133130078(+),0.9984
ZNF891#chr12:133130165-133130183(+),0.1366
ZNF891#chr12:133130180-133130198(-),0.0021
ZNF891#chr12:133130192-133130210(+),0.9854
ZNF891#chr12:133130242-133130260(-),0.661
ZNF891#chr12:133130265-133130283(-),1.0
ZNF90#chr19:20077972-20077990(+),0.661
ZNF90#chr19:20078030-20078048(-),0.9854
ZNF90#chr19:20078148-20078166(-),0.4649
ZNF90#chr19:20078236-20078254(-),0.9997
ZNF90#chr19:20078289-20078307(-),0.8792
ZNF90#chr19:20078411-20078429(+),0.661
ZNF91#chr19:23394981-23394999(-),0.9997
ZNF91#chr19:23395197-23395215(+),0.661
ZNF91#chr19:23395263-23395281(-),0.9731
ZNF91#chr19:23395436-23395454(+),0.9984
ZNF91#chr19:23395439-23395457(+),0.8792
ZNF91#chr19:23395447-23395465(-),0.1366
ZNF92#chr7:65373872-65373890(-),0.9531
ZNF92#chr7:65373880-65373898(-),0.1366
ZNF92#chr7:65373898-65373916(+),0.0004
ZNF92#chr7:65373907-65373925(-),0.8792
ZNF92#chr7:65373927-65373945(-),0.5649
ZNF92#chr7:65374091-65374109(+),0.9731
ZNF93#chr19:19900914-19900932(+),0.0176
ZNF93#chr19:19900933-19900951(+),0.9854
ZNF93#chr19:19900998-19901016(-),0.8792
ZNF93#chr19:19901103-19901121(+),1.0
ZNF93#chr19:19901140-19901158(+),0.9227
ZNF93#chr19:19901227-19901245(-),0.7476
ZNF98#chr19:22422062-22422080(+),0.8209
ZNF98#chr19:22422151-22422169(+),0.9227
ZNF98#chr19:22422157-22422175(-),0.2771
ZNF98#chr19:22422165-22422183(-),0.9731
ZNF98#chr19:22422297-22422315(+),0.661
ZNF98#chr19:22422305-22422323(+),0.9854
ZNF99#chr19:22783798-22783816(+),0.9854
ZNF99#chr19:22783882-22783900(+),0.9854
ZNF99#chr19:22783908-22783926(+),0.9993
ZNF99#chr19:22783983-22784001(-),0.9964
ZNF99#chr19:22784075-22784093(+),0.0548
ZNF99#chr19:22784102-22784120(+),0.661
ZNFX1#chr20:49277973-49277991(+),1.0
ZNFX1#chr20:49278039-49278057(-),1.0
ZNFX1#chr20:49278049-49278067(-),1.0
ZNFX1#chr20:49278184-49278202(+),1.0
ZNFX1#chr20:49278225-49278243(+),1.0
ZNFX1#chr20:49278237-49278255(-),1.0
ZSCAN1#chr19:58034095-58034113(+),0.9926
ZSCAN1#chr19:58034113-58034131(+),0.9854
ZSCAN1#chr19:58034124-58034142(-),1.0
ZSCAN1#chr19:58034144-58034162(-),0.0
ZSCAN1#chr19:58034343-58034361(-),0.5649
ZSCAN1#chr19:58034359-58034377(+),0.9926
ZSCAN10#chr16:3099047-3099065(-),0.2771
ZSCAN10#chr16:3099058-3099076(-),0.9993
ZSCAN10#chr16:3099137-3099155(+),0.9997
ZSCAN10#chr16:3099192-3099210(+),0.1366
ZSCAN10#chr16:3099205-3099223(+),0.7476
ZSCAN10#chr16:3099218-3099236(+),1.0
ZSCAN12#chr6:28399674-28399692(+),0.1995
ZSCAN12#chr6:28399682-28399700(+),0.9531
