target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HonCM	distance_rank_HonCM	sig_dist_gt_NC_max_HonCM	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000043039|chr11:129375645-129376047	ENSG00000043039	BARX2	BARX2	NK	Homeodomain	targeting	chr11:129375645-129376047	0.9066680908203124	1603.0	False	88.96650390625	1490.0	False	462.3352905273438	2026.0	False	3	0	convergent_nonsignificant
ENSG00000069812|chr1:6419843-6419931	ENSG00000069812	HES2	HES2	Hairy-related factors	bHLH	targeting	chr1:6419843-6419931	1.89837646484375	517.0	False	81.02022094726563	1963.0	False	461.92853393554685	2027.0	False	3	0	convergent_nonsignificant
ENSG00000167074|chr22:41381930-41382010	ENSG00000167074	TEF	TEF	CEBP-related	bZIP	targeting	chr22:41381930-41382010	1.8304412841796875	548.0	False	99.31168212890626	541.0	False	461.72438354492186	2028.0	False	3	0	convergent_nonsignificant
ENSG00000180613|chr4:54100171-54100269	ENSG00000180613	GSX2	GSX2	HOX	Homeodomain	targeting	chr4:54100171-54100269	2.206527709960937	426.0	False	80.8882080078125	1968.0	False	461.7021728515625	2030.0	False	3	0	convergent_nonsignificant
ENSG00000082175|chr11:101128901-101129812	ENSG00000082175	PGR	PGR	Steroid hormone receptors (NR3)	Nuclear receptor	targeting	chr11:101128901-101129812	3.183709716796875	249.0	False	77.6365478515625	2069.0	False	461.58411865234376	2031.0	False	3	0	convergent_nonsignificant
ENSG00000165030|chr9:91423445-91423835	ENSG00000165030	NFIL3	NFIL3	CEBP-related	bZIP	targeting	chr9:91423445-91423835	0.786785888671875	1812.0	False	101.79494018554688	362.0	False	460.7718200683594	2032.0	False	3	0	convergent_nonsignificant
ENSG00000119866|chr2:60553025-60553601	ENSG00000119866	BCL11A	BCL11A	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr2:60553025-60553601	1.2007537841796876	1108.0	False	99.31719970703124	540.0	False	460.448583984375	2033.0	False	3	0	convergent_nonsignificant
ENSG00000124444|chr19:43596605-43596983	ENSG00000124444	ZNF576	ZNF576		C2H2 ZF	targeting	chr19:43596605-43596983	1.873626708984375	526.0	False	101.9023681640625	356.0	False	460.164501953125	2034.0	False	3	0	convergent_nonsignificant
ENSG00000127616|chr19:10961045-10961525	ENSG00000127616	SMARCA4	SMARCA4		Unknown	targeting	chr19:10961045-10961525	1.0067230224609376	1425.0	False	104.6261474609375	218.0	False	460.10149536132815	2035.0	False	3	0	convergent_nonsignificant
ENSG00000167528|chr12:48350788-48350903											92.18555297851564	1179.0	False	459.8228759765625	2036.0	False	2	0	convergent_nonsignificant
ENSG00000004848|chrX:25012852-25013100	ENSG00000004848	ARX	ARX		Homeodomain	targeting	chrX:25012852-25013100	0.900115966796875	1626.0	False	88.9188232421875	1495.0	False	459.7731201171875	2037.0	False	3	0	convergent_nonsignificant
ENSG00000112200|chr6:57090051-57090201	ENSG00000112200	ZNF451	ZNF451		C2H2 ZF	targeting	chr6:57090051-57090201	1.2742889404296875	1008.0	False	94.36853637695312	979.0	False	459.7523132324219	2038.0	False	3	0	convergent_nonsignificant
ENSG00000213639|chr2:28752075-28752565	ENSG00000213639	PPP1CB	PPP1CB			targeting	chr2:28752075-28752565	4.5398193359375	171.0	False	92.23695068359376	1172.0	False	459.7450317382812	2039.0	False	3	0	convergent_nonsignificant
ENSG00000170448|chr4:47914253-47914591	ENSG00000170448	NFXL1	NFXL1		NFX	targeting	chr4:47914253-47914591	0.9584991455078123	1515.0	False	87.75657348632812	1585.0	False	459.317236328125	2040.0	False	3	0	convergent_nonsignificant
ENSG00000168286|chr16:67842300-67843060	ENSG00000168286	THAP11	THAP11	THAP-related factors	THAP finger	targeting	chr16:67842300-67843060	0.97012939453125	1494.0	False	79.71089477539063	2012.0	False	459.191796875	2041.0	False	3	0	convergent_nonsignificant
ENSG00000170365|chr4:145481793-145482298	ENSG00000170365	SMAD1	SMAD1		SMAD	targeting	chr4:145481793-145482298	0.82662353515625	1741.0	False	76.47589111328125	2090.0	False	459.1055908203125	2042.0	False	3	0	convergent_nonsignificant
ENSG00000173153|chr11:64305569-64305723	ENSG00000173153	ESRRA	ESRRA	Steroid hormone receptors (NR3)	Nuclear receptor	targeting	chr11:64305569-64305723	0.6601959228515625	1926.0	False	90.14410400390624	1401.0	False	458.4140625	2043.0	False	3	0	convergent_nonsignificant
ENSG00000159377|chr1:151399570-151399812	ENSG00000159377	PSMB4	PSMB4			targeting	chr1:151399570-151399812	3.0591644287109374	263.0	False	96.91201171875	772.0	False	458.3602478027344	2044.0	False	3	0	convergent_nonsignificant
ENSG00000175395|chr10:37976389-37976619	ENSG00000175395	ZNF25	ZNF25		C2H2 ZF	targeting	chr10:37976389-37976619	2.33297119140625	387.0	False	93.65914306640624	1041.0	False	457.3332153320313	2045.0	False	3	0	convergent_nonsignificant
ENSG00000125813|chr20:21705708-21706146	ENSG00000125813	PAX1	PAX1	Paired domain only	Paired box	targeting	chr20:21705708-21706146	0.8574798583984375	1693.0	False	83.77445678710937	1846.0	False	456.8660461425781	2046.0	False	3	0	convergent_nonsignificant
ENSG00000164330|chr5:159099155-159099917	ENSG00000164330	EBF1	EBF1	Early B-Cell Factor-related factors	EBF1	targeting	chr5:159099155-159099917	1.1460052490234376	1200.0	False	96.1387451171875	836.0	False	456.7439270019531	2047.0	False	3	0	convergent_nonsignificant
ENSG00000170954|chr19:53132436-53132897	ENSG00000170954	ZNF415	ZNF415		C2H2 ZF	targeting	chr19:53132436-53132897	1.0137298583984375	1411.0	False	86.08068237304687	1702.0	False	456.32073364257815	2049.0	False	3	0	convergent_nonsignificant
ENSG00000115112|chr2:121284700-121285179	ENSG00000115112	TFCP2L1	TFCP2L1		Grainyhead	targeting	chr2:121284700-121285179	2.62152099609375	324.0	False	90.34771118164062	1379.0	False	456.3082946777344	2050.0	False	3	0	convergent_nonsignificant
ENSG00000173801|chr17:41785955-41786707	ENSG00000173801	JUP	JUP		Unknown	targeting	chr17:41785955-41786707	0.793157958984375	1802.0	False	105.56893310546874	182.0	False	456.260009765625	2051.0	False	3	0	convergent_nonsignificant
ENSG00000114853|chr3:42653687-42653912	ENSG00000114853	ZBTB47	ZBTB47	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr3:42653687-42653912	0.8079376220703125	1779.0	False	97.61082153320312	689.0	False	456.2320190429688	2052.0	False	3	0	convergent_nonsignificant
ENSG00000261221|chr19:55613576-55613726											98.62037353515623	606.0	False	456.0606323242188	2053.0	False	2	0	convergent_nonsignificant
ENSG00000186350|chr9:134326449-134326921	ENSG00000186350	RXRA	RXRA		Nuclear receptor	targeting	chr9:134326449-134326921	1.4220977783203126	844.0	False	95.182275390625	917.0	False	455.7612243652344	2054.0	False	3	0	convergent_nonsignificant
ENSG00000101665|chr18:48948885-48950655	ENSG00000101665	SMAD7	SMAD7		SMAD	targeting	chr18:48948885-48950655	1.0703399658203123	1318.0	False	94.75839233398438	949.0	False	455.7527221679687	2055.0	False	3	0	convergent_nonsignificant
ENSG00000122482|chr1:91021414-91022076											90.95028686523438	1311.0	False	455.7400634765625	2056.0	False	2	0	convergent_nonsignificant
ENSG00000184939|chr16:68539307-68539380	ENSG00000184939	ZFP90	ZFP90		C2H2 ZF	targeting	chr16:68539307-68539380	1.20042724609375	1109.0	False	100.08738403320312	480.0	False	455.7066711425781	2057.0	False	3	0	convergent_nonsignificant
ENSG00000114861|chr3:71543111-71543526	ENSG00000114861	FOXP1	FOXP1	FOX	Forkhead	targeting	chr3:71543111-71543526	1.39268798828125	865.0	False	99.46098022460936	528.0	False	455.6369445800781	2058.0	False	3	0	convergent_nonsignificant
ENSG00000174282|chr17:7484149-7484280	ENSG00000174282	ZBTB4	ZBTB4		C2H2 ZF	targeting	chr17:7484149-7484280	1.1869964599609375	1128.0	False	93.64618530273438	1043.0	False	455.5016967773437	2059.0	False	3	0	convergent_nonsignificant
ENSG00000164463|chr5:173057409-173057489	ENSG00000164463	CREBRF	CREBRF		bZIP	targeting	chr5:173057409-173057489	1.0592498779296875	1337.0	False	75.9991455078125	2098.0	False	455.3881774902344	2061.0	False	3	0	convergent_nonsignificant
ENSG00000117010|chr1:40531633-40531742											97.4017333984375	710.0	False	455.0229187011719	2062.0	False	2	0	convergent_nonsignificant
ENSG00000018869|chr19:56393453-56393536											94.1841064453125	994.0	False	454.14306640625	2064.0	False	2	0	convergent_nonsignificant
ENSG00000066827|chr8:134696330-134696543	ENSG00000066827	ZFAT	ZFAT		C2H2 ZF	targeting	chr8:134696330-134696543	1.0925262451171875	1277.0	False	90.44747314453124	1371.0	False	453.7904357910156	2065.0	False	3	0	convergent_nonsignificant
ENSG00000144852|chr3:119782064-119782264	ENSG00000144852	NR1I2	NR1I2	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr3:119782064-119782264	1.7957733154296875	566.0	False	106.85911254882812	140.0	False	453.6719665527344	2066.0	False	3	0	convergent_nonsignificant
ENSG00000256771|chr19:19865898-19866125	ENSG00000256771	ZNF253	ZNF253		C2H2 ZF	targeting	chr19:19865898-19866125	0.9198028564453123	1577.0	False	82.36878051757813	1907.0	False	453.380615234375	2067.0	False	3	0	convergent_nonsignificant
ENSG00000256087|chr19:52048539-52048834	ENSG00000256087	ZNF432	ZNF432		C2H2 ZF	targeting	chr19:52048539-52048834	1.541375732421875	725.0	False	89.30437622070312	1467.0	False	453.13792724609374	2069.0	False	3	0	convergent_nonsignificant
ENSG00000083812|chr19:58467033-58467572	ENSG00000083812	ZNF324	ZNF324	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:58467033-58467572	1.1172943115234375	1242.0	False	99.86239624023438	499.0	False	453.13380737304686	2070.0	False	3	0	convergent_nonsignificant
ENSG00000066827|chr8:134712914-134713055	ENSG00000066827	ZFAT	ZFAT		C2H2 ZF	targeting	chr8:134712914-134713055	2.069244384765625	464.0	False	82.83244018554687	1888.0	False	452.1916076660156	2071.0	False	3	0	convergent_nonsignificant
ENSG00000159556|chr15:76336768-76337169	ENSG00000159556	ISL2	ISL2	HD-LIM	Homeodomain	targeting	chr15:76336768-76337169	1.2533660888671876	1037.0	False	85.60791015625	1730.0	False	451.9994384765625	2072.0	False	3	0	convergent_nonsignificant
ENSG00000176407|chr2:84971165-84971663	ENSG00000176407	KCMF1	KCMF1		C2H2 ZF	targeting	chr2:84971165-84971663	1.91510009765625	512.0	False	94.00496826171874	1008.0	False	451.2977600097656	2073.0	False	3	0	convergent_nonsignificant
ENSG00000162714|chr1:247331476-247331860	ENSG00000162714	ZNF496	ZNF496		C2H2 ZF	targeting	chr1:247331476-247331860	2.8519622802734377	283.0	False	93.93138427734377	1013.0	False	451.2064147949219	2074.0	False	3	0	convergent_nonsignificant
ENSG00000009709|chr1:18630918-18631267	ENSG00000009709	PAX7	PAX7	Paired plus homeo domain	Homeodomain; Paired box	targeting	chr1:18630918-18631267	0.677923583984375	1917.0	False	96.463623046875	806.0	False	451.0609985351563	2075.0	False	3	0	convergent_nonsignificant
ENSG00000133884|chr11:65333834-65334289	ENSG00000133884	DPF2	DPF2		Unknown	targeting	chr11:65333834-65334289	3.777877807617188	205.0	False	92.36807250976562	1157.0	False	450.8630798339844	2076.0	False	3	0	convergent_nonsignificant
ENSG00000119508|chr9:99821952-99822224	ENSG00000119508	NR4A3	NR4A3		Nuclear receptor	targeting	chr9:99821952-99822224	1.15552978515625	1186.0	False	95.16842651367188	922.0	False	450.5608703613281	2077.0	False	3	0	convergent_nonsignificant
ENSG00000092203|chr14:21476886-21477612	ENSG00000092203	TOX4	TOX4		HMG/Sox	targeting	chr14:21476886-21477612	1.5339874267578124	735.0	False	94.59400024414064	960.0	False	450.11781005859376	2078.0	False	3	0	convergent_nonsignificant
ENSG00000198455|chrX:57592664-57593066											89.56761474609375	1447.0	False	449.7330932617188	2079.0	False	2	0	convergent_nonsignificant
ENSG00000170903|chr11:106022122-106022233	ENSG00000170903	MSANTD4	MSANTD4	Myb-SANT	Myb/SANT	targeting	chr11:106022122-106022233	3.582183837890625	214.0	False	96.40621337890624	812.0	False	448.6452026367188	2080.0	False	3	0	convergent_nonsignificant
ENSG00000188909|chr11:122981695-122981810	ENSG00000188909	BSX	BSX	NK	Homeodomain	targeting	chr11:122981695-122981810	3.0535980224609376	264.0	False	99.16806640625	559.0	False	448.2827514648437	2081.0	False	3	0	convergent_nonsignificant
ENSG00000149050|chr11:7020261-7020367	ENSG00000149050	ZNF214	ZNF214	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr11:7020261-7020367	1.3720184326171876	893.0	False	98.28677368164062	634.0	False	447.8265625	2082.0	False	3	0	convergent_nonsignificant
ENSG00000007372|chr11:31810704-31811320	ENSG00000007372	PAX6	PAX6	Paired plus homeo domain	Homeodomain; Paired box	targeting	chr11:31810704-31811320	1.526171875	742.0	False	102.1479736328125	341.0	False	447.5153564453125	2083.0	False	3	0	convergent_nonsignificant
ENSG00000146618|chr7:19145629-19145876	ENSG00000146618	FERD3L	FERD3L	Tal-related	bHLH	targeting	chr7:19145629-19145876	0.762158203125	1852.0	False	86.978662109375	1634.0	False	446.8600646972656	2084.0	False	3	0	convergent_nonsignificant
ENSG00000152518|chr2:43226323-43227005	ENSG00000152518	ZFP36L2	ZFP36L2		CCCH ZF	targeting	chr2:43226323-43227005	1.531378173828125	738.0	False	85.72411499023437	1721.0	False	446.310888671875	2085.0	False	3	0	convergent_nonsignificant
ENSG00000175003|chr6:160121862-160122212	ENSG00000175003	SLC22A1	SLC22A1			targeting	chr6:160121862-160122212	1.24476318359375	1048.0	False	100.36110229492188	459.0	False	446.2284851074219	2086.0	False	3	0	convergent_nonsignificant
ENSG00000182521|chr14:55440393-55440617	ENSG00000182521	TBPL2	TBPL2		TBP	targeting	chr14:55440393-55440617	1.244403076171875	1049.0	False	72.36161499023437	2138.0	False	445.7541198730469	2088.0	False	3	0	convergent_nonsignificant
ENSG00000113430|chr5:1886503-1886946	ENSG00000113430	IRX4	IRX4		Homeodomain	targeting	chr5:1886503-1886946	1.44129638671875	828.0	False	82.92667236328126	1883.0	False	445.6608459472656	2089.0	False	3	0	convergent_nonsignificant
ENSG00000123388|chr12:53973243-53973465	ENSG00000123388	HOXC11	HOXC11	HOX	Homeodomain	targeting	chr12:53973243-53973465	0.80042724609375	1794.0	False	81.25535888671875	1955.0	False	445.61256103515626	2090.0	False	3	0	convergent_nonsignificant
ENSG00000236609|chr7:6616139-6616214											91.48165893554688	1255.0	False	445.154931640625	2092.0	False	2	0	convergent_nonsignificant
ENSG00000160199|chr21:42974570-42974815	ENSG00000160199	PKNOX1	PKNOX1	TALE-type homeo domain factors	Homeodomain	targeting	chr21:42974570-42974815	1.1025726318359377	1266.0	False	83.15918579101563	1876.0	False	444.9195068359375	2093.0	False	3	0	convergent_nonsignificant
ENSG00000112242|chr6:20401910-20401996	ENSG00000112242	E2F3	E2F3	E2F	E2F	targeting	chr6:20401910-20401996	0.707379150390625	1901.0	False	89.93602294921875	1422.0	False	444.7124450683594	2094.0	False	3	0	convergent_nonsignificant
ENSG00000102878|chr16:67163614-67165117	ENSG00000102878	HSF4	HSF4	HSF factors	HSF	targeting	chr16:67163614-67165117	1.16845703125	1160.0	False	94.52029418945312	964.0	False	444.4782104492188	2095.0	False	3	0	convergent_nonsignificant
ENSG00000157259|chr7:92447490-92447660	ENSG00000157259	GATAD1	GATAD1		GATA	targeting	chr7:92447490-92447660	2.0880767822265627	459.0	False	90.19306640625	1396.0	False	444.3063171386719	2096.0	False	3	0	convergent_nonsignificant
ENSG00000184937|chr11:32435042-32435505	ENSG00000184937	WT1	WT1		C2H2 ZF	targeting	chr11:32435042-32435505	1.158172607421875	1183.0	False	83.181982421875	1875.0	False	443.5733642578125	2098.0	False	3	0	convergent_nonsignificant
ENSG00000197213|chr19:56197524-56197908											98.74907836914062	588.0	False	443.4915954589844	2099.0	False	2	0	convergent_nonsignificant
ENSG00000256294|chr19:44113382-44113619	ENSG00000256294	ZNF225	ZNF225		C2H2 ZF	targeting	chr19:44113382-44113619	0.9858795166015624	1464.0	False	108.06558837890626	109.0	False	443.3001708984375	2100.0	False	3	0	convergent_nonsignificant
ENSG00000176472|chr19:43533413-43533800	ENSG00000176472	ZNF575	ZNF575		C2H2 ZF	targeting	chr19:43533413-43533800	1.1649200439453125	1170.0	False	99.22601928710938	557.0	False	442.84208984375	2101.0	False	3	0	convergent_nonsignificant
ENSG00000102038|chrX:129523007-129523501	ENSG00000102038	SMARCA1	SMARCA1		Myb/SANT	targeting	chrX:129523007-129523501	1.0222198486328125	1394.0	False	87.28027954101563	1620.0	False	442.5813537597657	2102.0	False	3	0	convergent_nonsignificant
ENSG00000100084|chr22:19447438-19447706	ENSG00000100084	HIRA	HIRA		Unknown	targeting	chr22:19447438-19447706	1.0994171142578124	1268.0	False	94.94837036132812	938.0	False	440.3879211425781	2104.0	False	3	0	convergent_nonsignificant
ENSG00000140548|chr15:90001322-90001761											81.24507446289063	1956.0	False	439.6397521972656	2105.0	False	2	0	convergent_nonsignificant
ENSG00000112246|chr6:100464680-100464919	ENSG00000112246	SIM1	SIM1		bHLH	targeting	chr6:100464680-100464919	1.301025390625	979.0	False	97.58356323242188	693.0	False	438.43646240234375	2107.0	False	3	0	convergent_nonsignificant
ENSG00000198160|chr1:66930256-66930534	ENSG00000198160	MIER1	MIER1		Myb/SANT	targeting	chr1:66930256-66930534	0.930865478515625	1561.0	False	97.05911254882812	757.0	False	437.98194580078126	2108.0	False	3	0	convergent_nonsignificant
ENSG00000137699|chr11:120122614-120123082	ENSG00000137699	TRIM29	TRIM29		Unknown	targeting	chr11:120122614-120123082	2.609359741210937	326.0	False	95.68450317382812	874.0	False	437.8353088378906	2109.0	False	3	0	convergent_nonsignificant
ENSG00000198551|chr19:11597454-11597570											100.55711059570312	441.0	False	437.7903564453125	2110.0	False	2	0	convergent_nonsignificant
ENSG00000153975|chr6:116668524-116668765											79.96366577148437	2003.0	False	437.7226318359375	2111.0	False	2	0	convergent_nonsignificant
ENSG00000102554|chr13:73059023-73059214	ENSG00000102554	KLF5	KLF5	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr13:73059023-73059214	1.14420166015625	1204.0	False	96.7717529296875	787.0	False	437.3346740722656	2112.0	False	3	0	convergent_nonsignificant
ENSG00000197044|chr19:11767003-11767421	ENSG00000197044	ZNF441	ZNF441		C2H2 ZF	targeting	chr19:11767003-11767421	1.8573944091796877	532.0	False	103.0841552734375	290.0	False	437.3341491699219	2113.0	False	3	0	convergent_nonsignificant
ENSG00000140632|chr16:4847114-4847305	ENSG00000140632	GLYR1	GLYR1		AT hook	targeting	chr16:4847114-4847305	1.1359527587890623	1215.0	False	98.80508422851562	585.0	False	436.0074523925781	2115.0	False	3	0	convergent_nonsignificant
ENSG00000134954|chr11:128521897-128522369	ENSG00000134954	ETS1	ETS1	Ets-related	Ets	targeting	chr11:128521897-128522369	0.82225341796875	1748.0	False	90.56976318359376	1362.0	False	434.92572631835935	2117.0	False	3	0	convergent_nonsignificant
ENSG00000171443|chr19:55600345-55600518	ENSG00000171443	ZNF524	ZNF524	More than 3 adjacent zinc fingers	C2H2 ZF; AT hook	targeting	chr19:55600345-55600518	1.4156890869140626	850.0	False	69.36534423828125	2154.0	False	433.5685241699219	2118.0	False	3	0	convergent_nonsignificant
ENSG00000080503|chr9:2015338-2015565	ENSG00000080503	SMARCA2	SMARCA2		Unknown	targeting	chr9:2015338-2015565	1.3505279541015625	920.0	False	78.73232421875	2040.0	False	433.40382080078126	2119.0	False	3	0	convergent_nonsignificant
ENSG00000198429|chr19:11887782-11888052											88.4201904296875	1532.0	False	433.2270324707032	2120.0	False	2	0	convergent_nonsignificant
