query	score	qStart	qEnd	qSize	identity	chrom	strand	tStart	tEnd	span
ZGPAT#chr20:63708067-63708085(+)	21	1	22	22	100.0%	chr20	+	63708066	63708088	22
ZGPAT#chr20:63708077-63708095(+)	21	1	22	22	100.0%	chr20	+	63708076	63708098	22
ZHX1#chr8:123274172-123274190(-)	21	1	22	22	100.0%	chr8	-	123274168	123274190	22
ZHX1#chr8:123274202-123274220(+)	21	1	22	22	100.0%	chr8	+	123274201	123274223	22
ZHX1#chr8:123274252-123274270(-)	21	1	22	22	100.0%	chr8	-	123274248	123274270	22
ZHX1#chr8:123274255-123274273(-)	21	1	22	22	100.0%	chr8	-	123274251	123274273	22
ZHX1#chr8:123274258-123274276(-)	21	1	22	22	100.0%	chr8	-	123274254	123274276	22
ZHX1#chr8:123274581-123274599(+)	21	1	22	22	100.0%	chr8	+	123274580	123274602	22
ZHX2#chr8:122781741-122781759(+)	21	1	22	22	100.0%	chr8	+	122781740	122781762	22
ZHX2#chr8:122781745-122781763(-)	21	1	22	22	100.0%	chr8	-	122781741	122781763	22
ZHX2#chr8:122781755-122781773(-)	21	1	22	22	100.0%	chr8	-	122781751	122781773	22
ZHX2#chr8:122781805-122781823(-)	21	1	22	22	100.0%	chr8	-	122781801	122781823	22
ZHX2#chr8:122781814-122781832(-)	21	1	22	22	100.0%	chr8	-	122781810	122781832	22
ZHX2#chr8:122781820-122781838(+)	21	1	22	22	100.0%	chr8	+	122781819	122781841	22
ZHX3#chr20:41317403-41317421(+)	21	1	22	22	100.0%	chr20	+	41317402	41317424	22
ZHX3#chr20:41317412-41317430(+)	21	1	22	22	100.0%	chr20	+	41317411	41317433	22
ZHX3#chr20:41317633-41317651(+)	21	1	22	22	100.0%	chr20	+	41317632	41317654	22
ZHX3#chr20:41317674-41317692(-)	21	1	22	22	100.0%	chr20	-	41317670	41317692	22
ZHX3#chr20:41317678-41317696(-)	21	1	22	22	100.0%	chr20	-	41317674	41317696	22
ZHX3#chr20:41317707-41317725(-)	21	1	22	22	100.0%	chr20	-	41317703	41317725	22
ZIC1#chr3:147409398-147409416(+)	21	1	22	22	100.0%	chr3	+	147409397	147409419	22
ZIC1#chr3:147409407-147409425(+)	21	1	22	22	100.0%	chr3	+	147409406	147409428	22
ZIC1#chr3:147409415-147409433(-)	21	1	22	22	100.0%	chr3	-	147409411	147409433	22
ZIC1#chr3:147409425-147409443(+)	21	1	22	22	100.0%	chr3	+	147409424	147409446	22
ZIC1#chr3:147409587-147409605(+)	21	1	22	22	100.0%	chr3	+	147409586	147409608	22
ZIC1#chr3:147409637-147409655(+)	20	1	22	22	95.2%	chr8	+	10086789	10086811	22
ZIC1#chr3:147409637-147409655(+)	21	1	22	22	100.0%	chr3	+	147409636	147409658	22
ZIC1#chr3:147409637-147409655(+)	20	1	22	22	95.2%	chr3	+	126078372	126078394	22
ZIC2#chr13:99981848-99981866(-)	21	1	22	22	100.0%	chr13	-	99981844	99981866	22
ZIC2#chr13:99981853-99981871(-)	21	1	22	22	100.0%	chr13	-	99981849	99981871	22
ZIC2#chr13:99981858-99981876(-)	21	1	22	22	100.0%	chr13	-	99981854	99981876	22
ZIC2#chr13:99981874-99981892(+)	21	1	22	22	100.0%	chr13	+	99981873	99981895	22
ZIC2#chr13:99982000-99982018(+)	21	1	22	22	100.0%	chr13	+	99981999	99982021	22
ZIC2#chr13:99982237-99982255(+)	21	1	22	22	100.0%	chr13	+	99982236	99982258	22
ZIC3#chrX:137566129-137566147(+)	21	1	22	22	100.0%	chrX	+	137566128	137566150	22
ZIC3#chrX:137566140-137566158(+)	21	1	22	22	100.0%	chrX	+	137566139	137566161	22
ZIC3#chrX:137566145-137566163(+)	21	1	22	22	100.0%	chrX	+	137566144	137566166	22
ZIC3#chrX:137566506-137566524(-)	21	1	22	22	100.0%	chrX	-	137566502	137566524	22
ZIC3#chrX:137566510-137566528(-)	21	1	22	22	100.0%	chrX	-	137566506	137566528	22
ZIC3#chrX:137566554-137566572(-)	21	1	22	22	100.0%	chrX	-	137566550	137566572	22
ZIC4#chr3:147392038-147392056(+)	21	1	22	22	100.0%	chr3	+	147392037	147392059	22
ZIC4#chr3:147392110-147392128(-)	21	1	22	22	100.0%	chr3	-	147392106	147392128	22
ZIC4#chr3:147392219-147392237(-)	21	1	22	22	100.0%	chr3	-	147392215	147392237	22
ZIC4#chr3:147392276-147392294(+)	21	1	22	22	100.0%	chr3	+	147392275	147392297	22
ZIC4#chr3:147392284-147392302(-)	21	1	22	22	100.0%	chr3	-	147392280	147392302	22
ZIC4#chr3:147392300-147392318(+)	21	1	22	22	100.0%	chr3	+	147392299	147392321	22
ZIC4#chr3:147406276-147406294(+)	21	1	22	22	100.0%	chr3	+	147406275	147406297	22
ZIC4#chr3:147406282-147406300(-)	21	1	22	22	100.0%	chr3	-	147406278	147406300	22
ZIC4#chr3:147406291-147406309(-)	21	1	22	22	100.0%	chr3	-	147406287	147406309	22
ZIC4#chr3:147406344-147406362(-)	21	1	22	22	100.0%	chr3	-	147406340	147406362	22
ZIC4#chr3:147406448-147406466(-)	21	1	22	22	100.0%	chr3	-	147406444	147406466	22
ZIC4#chr3:147406495-147406513(+)	21	1	22	22	100.0%	chr3	+	147406494	147406516	22
ZIC5#chr13:99970915-99970933(-)	21	1	22	22	100.0%	chr13	-	99970911	99970933	22
ZIC5#chr13:99971058-99971076(+)	21	1	22	22	100.0%	chr13	+	99971057	99971079	22
ZIC5#chr13:99971061-99971079(+)	21	1	22	22	100.0%	chr13	+	99971060	99971082	22
ZIC5#chr13:99971119-99971137(+)	21	1	22	22	100.0%	chr13	+	99971118	99971140	22
ZIC5#chr13:99971128-99971146(-)	21	1	22	22	100.0%	chr13	-	99971124	99971146	22
ZIC5#chr13:99971134-99971152(+)	21	1	22	22	100.0%	chr13	+	99971133	99971155	22
ZIK1#chr19:57584191-57584209(+)	21	1	22	22	100.0%	chr19	+	57584190	57584212	22
ZIK1#chr19:57584214-57584232(+)	21	1	22	22	100.0%	chr19	+	57584213	57584235	22
ZIK1#chr19:57584316-57584334(-)	21	1	22	22	100.0%	chr19	-	57584312	57584334	22
ZIK1#chr19:57584347-57584365(-)	21	1	22	22	100.0%	chr19	-	57584343	57584365	22
ZIK1#chr19:57584369-57584387(+)	21	1	22	22	100.0%	chr19	+	57584368	57584390	22
ZIK1#chr19:57584403-57584421(-)	21	1	22	22	100.0%	chr19	-	57584399	57584421	22
ZIM2#chr19:56840738-56840756(+)	21	1	22	22	100.0%	chr19	+	56840737	56840759	22
ZIM2#chr19:56840749-56840767(-)	21	1	22	22	100.0%	chr19	-	56840745	56840767	22
ZIM2#chr19:56840752-56840770(-)	21	1	22	22	100.0%	chr19	-	56840748	56840770	22
ZIM3#chr19:57145001-57145019(-)	21	1	22	22	100.0%	chr19	-	57144997	57145019	22
ZIM3#chr19:57145011-57145029(-)	21	1	22	22	100.0%	chr19	-	57145007	57145029	22
ZIM3#chr19:57145065-57145083(-)	21	1	22	22	100.0%	chr19	-	57145061	57145083	22
ZIM3#chr19:57145104-57145122(-)	21	1	22	22	100.0%	chr19	-	57145100	57145122	22
ZIM3#chr19:57145179-57145197(+)	21	1	22	22	100.0%	chr19	+	57145178	57145200	22
ZIM3#chr19:57145185-57145203(-)	21	1	22	22	100.0%	chr19	-	57145181	57145203	22
ZKSCAN1#chr7:100015610-100015628(+)	21	1	22	22	100.0%	chr7	+	100015609	100015631	22
ZKSCAN1#chr7:100015627-100015645(+)	21	1	22	22	100.0%	chr7	+	100015626	100015648	22
ZKSCAN1#chr7:100015635-100015653(-)	21	1	22	22	100.0%	chr7	-	100015631	100015653	22
ZKSCAN1#chr7:100015642-100015660(-)	21	1	22	22	100.0%	chr7	-	100015638	100015660	22
ZKSCAN1#chr7:100015654-100015672(-)	21	1	22	22	100.0%	chr7	-	100015650	100015672	22
ZKSCAN1#chr7:100015965-100015983(+)	21	1	22	22	100.0%	chr7	+	100015964	100015986	22
ZKSCAN2#chr16:25257523-25257541(+)	21	1	22	22	100.0%	chr16	+	25257522	25257544	22
ZKSCAN2#chr16:25257590-25257608(+)	21	1	22	22	100.0%	chr16	+	25257589	25257611	22
ZKSCAN2#chr16:25257751-25257769(+)	21	1	22	22	100.0%	chr16	+	25257750	25257772	22
ZKSCAN2#chr16:25257762-25257780(+)	21	1	22	22	100.0%	chr16	+	25257761	25257783	22
ZKSCAN2#chr16:25257768-25257786(+)	21	1	22	22	100.0%	chr16	+	25257767	25257789	22
ZKSCAN2#chr16:25257817-25257835(-)	21	1	22	22	100.0%	chr16	-	25257813	25257835	22
ZKSCAN3#chr6:28349983-28350001(+)	21	1	22	22	100.0%	chr6	+	28349982	28350004	22
ZKSCAN3#chr6:28349998-28350016(-)	21	1	22	22	100.0%	chr6	-	28349994	28350016	22
ZKSCAN3#chr6:28350017-28350035(+)	21	1	22	22	100.0%	chr6	+	28350016	28350038	22
ZKSCAN3#chr6:28350031-28350049(-)	21	1	22	22	100.0%	chr6	-	28350027	28350049	22
ZKSCAN3#chr6:28350134-28350152(-)	20	1	22	22	95.2%	chr17	+	6420374	6420396	22
ZKSCAN3#chr6:28350134-28350152(-)	21	1	22	22	100.0%	chr6	-	28350130	28350152	22
ZKSCAN3#chr6:28350171-28350189(+)	21	1	22	22	100.0%	chr6	+	28350170	28350192	22
ZKSCAN4#chr6:28252029-28252047(+)	21	1	22	22	100.0%	chr6	+	28252028	28252050	22
ZKSCAN4#chr6:28252085-28252103(-)	21	1	22	22	100.0%	chr6	-	28252081	28252103	22
ZKSCAN4#chr6:28252109-28252127(-)	21	1	22	22	100.0%	chr6	-	28252105	28252127	22
ZKSCAN4#chr6:28252183-28252201(-)	21	1	22	22	100.0%	chr6	-	28252179	28252201	22
ZKSCAN4#chr6:28252193-28252211(+)	21	1	22	22	100.0%	chr6	+	28252192	28252214	22
ZKSCAN4#chr6:28252237-28252255(+)	21	1	22	22	100.0%	chr6	+	28252236	28252258	22
ZKSCAN4#chr6:28252237-28252255(+)	21	1	22	22	100.0%	chr1	+	70978667	70978690	23
ZKSCAN5#chr7:99504930-99504948(-)	21	1	22	22	100.0%	chr7	-	99504926	99504948	22
ZKSCAN5#chr7:99505234-99505252(+)	21	1	22	22	100.0%	chr7	+	99505233	99505255	22
ZKSCAN5#chr7:99505250-99505268(+)	21	1	22	22	100.0%	chr7	+	99505249	99505271	22
ZKSCAN5#chr7:99505265-99505283(+)	21	1	22	22	100.0%	chr7	+	99505264	99505286	22
ZKSCAN5#chr7:99505312-99505330(-)	21	1	22	22	100.0%	chr7	-	99505308	99505330	22
ZKSCAN5#chr7:99505375-99505393(-)	21	1	22	22	100.0%	chr7	-	99505371	99505393	22
ZKSCAN7#chr3:44555188-44555206(-)	21	1	22	22	100.0%	chr3	-	44555184	44555206	22
ZKSCAN7#chr3:44555221-44555239(+)	21	1	22	22	100.0%	chr3	+	44555220	44555242	22
ZKSCAN7#chr3:44555227-44555245(+)	21	1	22	22	100.0%	chr3	+	44555226	44555248	22
ZKSCAN7#chr3:44555242-44555260(-)	21	1	22	22	100.0%	chr3	-	44555238	44555260	22
ZKSCAN7#chr3:44555250-44555268(+)	21	1	22	22	100.0%	chr3	+	44555249	44555271	22
ZKSCAN7#chr3:44555254-44555272(-)	21	1	22	22	100.0%	chr3	-	44555250	44555272	22
ZKSCAN8#chr6:28141881-28141899(-)	21	1	22	22	100.0%	chr6	-	28141877	28141899	22
ZKSCAN8#chr6:28141901-28141919(+)	21	1	22	22	100.0%	chr6	+	28141900	28141922	22
ZKSCAN8#chr6:28141917-28141935(-)	21	1	22	22	100.0%	chr6	-	28141913	28141935	22
ZKSCAN8#chr6:28141932-28141950(-)	21	1	22	22	100.0%	chr6	-	28141928	28141950	22
ZKSCAN8#chr6:28141951-28141969(-)	21	1	22	22	100.0%	chr6	-	28141947	28141969	22
ZKSCAN8#chr6:28142045-28142063(+)	21	1	22	22	100.0%	chr6	+	28142044	28142066	22
ZMAT1#chrX:101931596-101931614(+)	21	1	22	22	100.0%	chrX	+	101931595	101931617	22
ZMAT1#chrX:101931648-101931666(+)	21	1	22	22	100.0%	chrX	+	101931647	101931669	22
ZMAT1#chrX:101931962-101931980(+)	21	1	22	22	100.0%	chrX	+	101931961	101931983	22
ZMAT1#chrX:101931972-101931990(-)	21	1	22	22	100.0%	chrX	-	101931968	101931990	22
ZMAT1#chrX:101931975-101931993(+)	21	1	22	22	100.0%	chrX	+	101931974	101931996	22
ZMAT1#chrX:101932005-101932023(-)	21	1	22	22	100.0%	chrX	-	101932001	101932023	22
ZMAT2#chr5:140700458-140700476(+)	21	1	22	22	100.0%	chr5	+	140700457	140700479	22
ZMAT2#chr5:140700462-140700480(+)	21	1	22	22	100.0%	chr5	+	140700461	140700483	22
ZMAT2#chr5:140700479-140700497(+)	21	1	22	22	100.0%	chr5	+	140700478	140700500	22
ZMAT2#chr5:140700492-140700510(+)	21	1	22	22	100.0%	chr5	+	140700491	140700513	22
ZMAT2#chr5:140700684-140700702(-)	21	1	22	22	100.0%	chr5	-	140700680	140700702	22
ZMAT2#chr5:140700932-140700950(+)	21	1	22	22	100.0%	chr5	+	140700931	140700953	22
ZMAT2#chr5:140703931-140703949(+)	21	1	22	22	100.0%	chr5	+	140703930	140703952	22
ZMAT2#chr5:140703962-140703980(+)	21	1	22	22	100.0%	chr5	+	140703961	140703983	22
ZMAT2#chr5:140703984-140704002(+)	21	1	22	22	100.0%	chr5	+	140703983	140704005	22
ZMAT2#chr5:140704091-140704109(+)	21	1	22	22	100.0%	chr5	+	140704090	140704112	22
ZMAT2#chr5:140704143-140704161(-)	21	1	22	22	100.0%	chr5	-	140704139	140704161	22
ZMAT2#chr5:140704159-140704177(-)	21	1	22	22	100.0%	chr5	-	140704155	140704177	22
ZMAT3#chr3:179071730-179071748(+)	21	1	22	22	100.0%	chr3	+	179071729	179071751	22
ZMAT3#chr3:179071737-179071755(-)	21	1	22	22	100.0%	chr3	-	179071733	179071755	22
ZMAT3#chr3:179071767-179071785(+)	21	1	22	22	100.0%	chr3	+	179071766	179071788	22
ZMAT3#chr3:179071774-179071792(-)	21	1	22	22	100.0%	chr3	-	179071770	179071792	22
ZMAT3#chr3:179071779-179071797(-)	21	1	22	22	100.0%	chr3	-	179071775	179071797	22
ZMAT3#chr3:179071802-179071820(+)	21	1	22	22	100.0%	chr3	+	179071801	179071823	22
ZMAT3#chr3:179071802-179071820(+)	19	2	21	22	100.0%	chr7	-	4883554	4883574	20
ZMAT4#chr8:40897731-40897749(-)	21	1	22	22	100.0%	chr8	-	40897727	40897749	22
ZMAT4#chr8:40897736-40897754(+)	21	1	22	22	100.0%	chr8	+	40897735	40897757	22
ZMAT4#chr8:40897752-40897770(+)	21	1	22	22	100.0%	chr8	+	40897751	40897773	22
ZMAT4#chr8:40897788-40897806(+)	21	1	22	22	100.0%	chr8	+	40897787	40897809	22
ZMAT4#chr8:40897800-40897818(-)	21	1	22	22	100.0%	chr8	-	40897796	40897818	22
ZMAT4#chr8:40897805-40897823(-)	21	1	22	22	100.0%	chr8	-	40897801	40897823	22
ZNF10#chr12:133130612-133130630(-)	21	1	22	22	100.0%	chr12	-	133130608	133130630	22
ZNF10#chr12:133130626-133130644(-)	21	1	22	22	100.0%	chr12	-	133130622	133130644	22
ZNF10#chr12:133130637-133130655(-)	21	1	22	22	100.0%	chr12	-	133130633	133130655	22
ZNF10#chr12:133130649-133130667(+)	21	1	22	22	100.0%	chr12	+	133130648	133130670	22
ZNF10#chr12:133130660-133130678(-)	21	1	22	22	100.0%	chr12	-	133130656	133130678	22
ZNF10#chr12:133130705-133130723(-)	21	1	22	22	100.0%	chr12	-	133130701	133130723	22
ZNF100#chr19:21767275-21767293(+)	21	1	22	22	100.0%	chr19	+	21767274	21767296	22
ZNF100#chr19:21767278-21767296(+)	21	1	22	22	100.0%	chr19	+	21767277	21767299	22
ZNF100#chr19:21767303-21767321(-)	21	1	22	22	100.0%	chr19	-	21767299	21767321	22
ZNF100#chr19:21767498-21767516(-)	21	1	22	22	100.0%	chr19	-	21767494	21767516	22
ZNF100#chr19:21767530-21767548(+)	21	1	22	22	100.0%	chr19	+	21767529	21767551	22
ZNF100#chr19:21767538-21767556(+)	21	1	22	22	100.0%	chr19	+	21767537	21767559	22
ZNF101#chr19:19668823-19668841(+)	21	1	22	22	100.0%	chr19	+	19668822	19668844	22
ZNF101#chr19:19668846-19668864(+)	21	1	22	22	100.0%	chr19	+	19668845	19668867	22
ZNF101#chr19:19668850-19668868(-)	21	1	22	22	100.0%	chr19	-	19668846	19668868	22
ZNF101#chr19:19668873-19668891(-)	21	1	22	22	100.0%	chr19	-	19668869	19668891	22
ZNF101#chr19:19668994-19669012(+)	21	1	22	22	100.0%	chr19	+	19668993	19669015	22
ZNF101#chr19:19668994-19669012(+)	19	1	19	22	100.0%	chr13	+	51265297	51265316	19
ZNF101#chr19:19668994-19669012(+)	21	1	22	22	100.0%	chr1	-	227908873	227908896	23
ZNF101#chr19:19669097-19669115(-)	21	1	22	22	100.0%	chr19	-	19669093	19669115	22
ZNF107#chr7:64666340-64666358(-)	21	1	22	22	100.0%	chr7	-	64666336	64666358	22
ZNF107#chr7:64666362-64666380(+)	21	1	22	22	100.0%	chr7	+	64666361	64666383	22
ZNF107#chr7:64666374-64666392(-)	21	1	22	22	100.0%	chr7	-	64666370	64666392	22
ZNF107#chr7:64666414-64666432(-)	21	1	22	22	100.0%	chr7	-	64666410	64666432	22
ZNF107#chr7:64666598-64666616(-)	21	1	22	22	100.0%	chr7	-	64666594	64666616	22
ZNF107#chr7:64666617-64666635(-)	20	1	21	22	100.0%	chr19	+	21269457	21269478	21
ZNF107#chr7:64666617-64666635(-)	19	1	19	22	100.0%	chr19	+	20862856	20862875	19
ZNF107#chr7:64666617-64666635(-)	21	1	22	22	100.0%	chr7	-	64666613	64666635	22
ZNF107#chr7:64666617-64666635(-)	20	1	21	22	100.0%	chr19	-	21397561	21397582	21
ZNF112#chr19:44356328-44356346(+)	21	1	22	22	100.0%	chr19	+	44356327	44356349	22
ZNF112#chr19:44356419-44356437(+)	21	1	22	22	100.0%	chr19	+	44356418	44356440	22
ZNF112#chr19:44356613-44356631(+)	21	1	22	22	100.0%	chr19	+	44356612	44356634	22
ZNF112#chr19:44356616-44356634(+)	21	1	22	22	100.0%	chr19	+	44356615	44356637	22
ZNF112#chr19:44356630-44356648(+)	21	1	22	22	100.0%	chr19	+	44356629	44356651	22
ZNF112#chr19:44356664-44356682(-)	20	1	21	22	100.0%	chr19	+	44212529	44212550	21
ZNF112#chr19:44356664-44356682(-)	21	1	22	22	100.0%	chr19	-	44356660	44356682	22
ZNF114#chr19:48271358-48271376(+)	21	1	22	22	100.0%	chr19	+	48271357	48271379	22
ZNF114#chr19:48271361-48271379(+)	21	1	22	22	100.0%	chr19	+	48271360	48271382	22
ZNF114#chr19:48271370-48271388(+)	21	1	22	22	100.0%	chr19	+	48271369	48271391	22
ZNF114#chr19:48271392-48271410(+)	21	1	22	22	100.0%	chr19	+	48271391	48271413	22
ZNF114#chr19:48271576-48271594(-)	21	1	22	22	100.0%	chr19	-	48271572	48271594	22
ZNF114#chr19:48271603-48271621(-)	21	1	22	22	100.0%	chr19	-	48271599	48271621	22
ZNF117#chr7:65006294-65006312(-)	21	1	22	22	100.0%	chr7	-	65006290	65006312	22
ZNF117#chr7:65006349-65006367(-)	21	1	22	22	100.0%	chr7	-	65006345	65006367	22
ZNF117#chr7:65006363-65006381(+)	21	1	22	22	100.0%	chr7	+	65006362	65006384	22
ZNF117#chr7:65006447-65006465(-)	21	1	22	22	100.0%	chr7	-	65006443	65006465	22
ZNF117#chr7:65006601-65006619(+)	21	1	22	22	100.0%	chr7	+	65006600	65006622	22
ZNF117#chr7:65006652-65006670(+)	21	1	22	22	100.0%	chr7	+	65006651	65006673	22
ZNF12#chr7:6706658-6706676(+)	21	1	22	22	100.0%	chr7	+	6706657	6706679	22
ZNF12#chr7:6706716-6706734(-)	21	1	22	22	100.0%	chr7	-	6706712	6706734	22
ZNF12#chr7:6706867-6706885(+)	21	1	22	22	100.0%	chr7	+	6706866	6706888	22
ZNF12#chr7:6706881-6706899(-)	21	1	22	22	100.0%	chr7	-	6706877	6706899	22
ZNF12#chr7:6706894-6706912(+)	21	1	22	22	100.0%	chr7	+	6706893	6706915	22
ZNF12#chr7:6706903-6706921(+)	21	1	22	22	100.0%	chr7	+	6706902	6706924	22
ZNF121#chr19:9584127-9584145(+)	21	1	22	22	100.0%	chr19	+	9584126	9584148	22
ZNF121#chr19:9584276-9584294(-)	21	1	22	22	100.0%	chr19	-	9584272	9584294	22
ZNF121#chr19:9584298-9584316(-)	21	1	22	22	100.0%	chr19	-	9584294	9584316	22
ZNF121#chr19:9584423-9584441(-)	21	1	22	22	100.0%	chr19	-	9584419	9584441	22
ZNF121#chr19:9584429-9584447(+)	21	1	22	22	100.0%	chr19	+	9584428	9584450	22
ZNF121#chr19:9584469-9584487(-)	21	1	22	22	100.0%	chr19	-	9584465	9584487	22
ZNF124#chr1:247157695-247157713(+)	21	1	22	22	100.0%	chr1	+	247157694	247157716	22
ZNF124#chr1:247157722-247157740(-)	21	1	22	22	100.0%	chr1	-	247157718	247157740	22
ZNF124#chr1:247157726-247157744(-)	21	1	22	22	100.0%	chr1	-	247157722	247157744	22
ZNF124#chr1:247157871-247157889(+)	21	1	22	22	100.0%	chr1	+	247157870	247157892	22
ZNF124#chr1:247157882-247157900(+)	21	1	22	22	100.0%	chr1	+	247157881	247157903	22
ZNF124#chr1:247157935-247157953(-)	21	1	22	22	100.0%	chr1	-	247157931	247157953	22
ZNF131#chr5:43120927-43120945(-)	21	1	22	22	100.0%	chr5	-	43120923	43120945	22
ZNF131#chr5:43120957-43120975(+)	21	1	22	22	100.0%	chr5	+	43120956	43120978	22
ZNF131#chr5:43121108-43121126(+)	21	1	22	22	100.0%	chr5	+	43121107	43121129	22
ZNF131#chr5:43121139-43121157(+)	21	1	22	22	100.0%	chr5	+	43121138	43121160	22
ZNF131#chr5:43121623-43121641(+)	21	1	22	22	100.0%	chr5	+	43121622	43121644	22
ZNF131#chr5:43121742-43121760(-)	21	1	22	22	100.0%	chr5	-	43121738	43121760	22
ZNF132#chr19:58439915-58439933(+)	21	1	22	22	100.0%	chr19	+	58439914	58439936	22
ZNF132#chr19:58439932-58439950(+)	21	1	22	22	100.0%	chr19	+	58439931	58439953	22
ZNF132#chr19:58439937-58439955(+)	21	1	22	22	100.0%	chr19	+	58439936	58439958	22
ZNF132#chr19:58440082-58440100(-)	21	1	22	22	100.0%	chr19	-	58440078	58440100	22
ZNF132#chr19:58440134-58440152(+)	21	1	22	22	100.0%	chr19	+	58440133	58440155	22
ZNF132#chr19:58440137-58440155(+)	21	1	22	22	100.0%	chr19	+	58440136	58440158	22
ZNF133#chr20:18288534-18288552(+)	21	1	22	22	100.0%	chr20	+	18288533	18288555	22
ZNF133#chr20:18288575-18288593(+)	21	1	22	22	100.0%	chr20	+	18288574	18288596	22
ZNF133#chr20:18288585-18288603(-)	21	1	22	22	100.0%	chr20	-	18288581	18288603	22
ZNF133#chr20:18288620-18288638(-)	21	1	22	22	100.0%	chr20	-	18288616	18288638	22
ZNF133#chr20:18288641-18288659(-)	21	1	22	22	100.0%	chr20	-	18288637	18288659	22
ZNF133#chr20:18288790-18288808(+)	21	1	22	22	100.0%	chr20	+	18288789	18288811	22
ZNF134#chr19:57614231-57614249(-)	21	1	22	22	100.0%	chr19	-	57614227	57614249	22
ZNF134#chr19:57614247-57614265(+)	21	1	22	22	100.0%	chr19	+	57614246	57614268	22
ZNF134#chr19:57614250-57614268(+)	21	1	22	22	100.0%	chr19	+	57614249	57614271	22
ZNF134#chr19:57614274-57614292(+)	21	1	22	22	100.0%	chr19	+	57614273	57614295	22
ZNF134#chr19:57614282-57614300(+)	21	1	22	22	100.0%	chr19	+	57614281	57614303	22
ZNF134#chr19:57614299-57614317(+)	21	1	22	22	100.0%	chr19	+	57614298	57614320	22
ZNF135#chr19:58059252-58059270(+)	21	1	22	22	100.0%	chr19	+	58059251	58059273	22
ZNF135#chr19:58059290-58059308(+)	21	1	22	22	100.0%	chr19	+	58059289	58059311	22
ZNF135#chr19:58059299-58059317(+)	21	1	22	22	100.0%	chr19	+	58059298	58059320	22
ZNF135#chr19:58059308-58059326(+)	21	1	22	22	100.0%	chr19	+	58059307	58059329	22
ZNF135#chr19:58059312-58059330(+)	21	1	22	22	100.0%	chr19	+	58059311	58059333	22
ZNF135#chr19:58059639-58059657(+)	21	1	22	22	100.0%	chr19	+	58059638	58059660	22
ZNF135#chr19:58059639-58059657(+)	21	1	22	22	100.0%	chr1	+	156747743	156747766	23
ZNF136#chr19:12163080-12163098(-)	21	1	22	22	100.0%	chr19	-	12163076	12163098	22
ZNF136#chr19:12163107-12163125(+)	21	1	22	22	100.0%	chr19	+	12163106	12163128	22
ZNF136#chr19:12163113-12163131(-)	21	1	22	22	100.0%	chr19	-	12163109	12163131	22
ZNF136#chr19:12163127-12163145(-)	21	1	22	22	100.0%	chr19	-	12163123	12163145	22
ZNF136#chr19:12163161-12163179(-)	21	1	22	22	100.0%	chr19	-	12163157	12163179	22
ZNF136#chr19:12163345-12163363(-)	21	1	22	22	100.0%	chr19	-	12163341	12163363	22
ZNF138#chr7:64794393-64794411(+)	21	1	22	22	100.0%	chr7	+	64794392	64794414	22
ZNF138#chr7:64794461-64794479(-)	21	1	22	22	100.0%	chr7	-	64794457	64794479	22
ZNF138#chr7:64794470-64794488(+)	21	1	22	22	100.0%	chr7	+	64794469	64794491	22
ZNF138#chr7:64794478-64794496(-)	21	1	22	22	100.0%	chr7	-	64794474	64794496	22
ZNF138#chr7:64794633-64794651(+)	21	1	22	22	100.0%	chr7	+	64794632	64794654	22
ZNF138#chr7:64794663-64794681(+)	21	1	22	22	100.0%	chr7	+	64794662	64794684	22
ZNF14#chr19:19732727-19732745(-)	21	1	22	22	100.0%	chr19	-	19732723	19732745	22
ZNF14#chr19:19732807-19732825(+)	21	1	22	22	100.0%	chr19	+	19732806	19732828	22
ZNF14#chr19:19733011-19733029(+)	21	1	22	22	100.0%	chr19	+	19733010	19733032	22
ZNF14#chr19:19733032-19733050(+)	21	1	22	22	100.0%	chr19	+	19733031	19733053	22
ZNF14#chr19:19733046-19733064(+)	21	1	22	22	100.0%	chr19	+	19733045	19733067	22
ZNF14#chr19:19733085-19733103(-)	21	1	22	22	100.0%	chr19	-	19733081	19733103	22
ZNF140#chr12:133080917-133080935(+)	21	1	22	22	100.0%	chr12	+	133080916	133080938	22
ZNF140#chr12:133080932-133080950(-)	21	1	22	22	100.0%	chr12	-	133080928	133080950	22
ZNF140#chr12:133080934-133080952(+)	21	1	22	22	100.0%	chr12	+	133080933	133080955	22
ZNF140#chr12:133080961-133080979(-)	21	1	22	22	100.0%	chr12	-	133080957	133080979	22
ZNF140#chr12:133080965-133080983(-)	21	1	22	22	100.0%	chr12	-	133080961	133080983	22
ZNF140#chr12:133080969-133080987(+)	21	1	22	22	100.0%	chr12	+	133080968	133080990	22
ZNF141#chr4:337824-337842(+)	21	1	22	22	100.0%	chr4	+	337823	337845	22
ZNF141#chr4:337831-337849(+)	21	1	22	22	100.0%	chr4	+	337830	337852	22
ZNF141#chr4:337837-337855(-)	21	1	22	22	100.0%	chr4	-	337833	337855	22
ZNF141#chr4:337842-337860(-)	21	1	22	22	100.0%	chr4	-	337838	337860	22
ZNF141#chr4:337860-337878(+)	21	1	22	22	100.0%	chr4	+	337859	337881	22
ZNF141#chr4:337888-337906(-)	21	1	22	22	100.0%	chr4	-	337884	337906	22
ZNF142#chr2:218659385-218659403(+)	21	1	22	22	100.0%	chr2	+	218659384	218659406	22
