gene_id	gene_id_versioned	gene_symbol	gene_type	chr	start	end	strand
ENSG00000280189	ENSG00000280189.1	ENSG00000280189	TEC	chr16	49297143	49299762	+
ENSG00000166152	ENSG00000166152.4	C16orf78	protein_coding	chr16	49373804	49399431	+
ENSG00000262950	ENSG00000262950.3	ENSG00000262950	lncRNA	chr16	49442910	49454109	-
ENSG00000263110	ENSG00000263110.1	ENSG00000263110	lncRNA	chr16	49454229	49457269	+
ENSG00000261623	ENSG00000261623.1	LINC02179	lncRNA	chr16	49466106	49469875	+
ENSG00000102935	ENSG00000102935.12	ZNF423	protein_coding	chr16	49487524	49857919	-
ENSG00000260089	ENSG00000260089.2	ADAM3B	processed_pseudogene	chr16	49517762	49518601	-
ENSG00000260024	ENSG00000260024.1	MRPS21P7	processed_pseudogene	chr16	49708006	49708243	+
ENSG00000280131	ENSG00000280131.1	ENSG00000280131	TEC	chr16	49711273	49711914	+
ENSG00000259978	ENSG00000259978.1	MRPS21P8	processed_pseudogene	chr16	49764454	49764688	+
ENSG00000275155	ENSG00000275155.1	ENSG00000275155	lncRNA	chr16	49847018	49847632	-
ENSG00000279842	ENSG00000279842.1	ENSG00000279842	TEC	chr16	49900019	49900524	+
ENSG00000261751	ENSG00000261751.1	ENSG00000261751	lncRNA	chr16	49920730	49924154	-
ENSG00000244551	ENSG00000244551.2	RPL34P29	processed_pseudogene	chr16	49935028	49935352	+
ENSG00000283365	ENSG00000283365.1	NCOA5LP	unitary_pseudogene	chr16	49954985	49968730	-
ENSG00000205423	ENSG00000205423.12	CNEP1R1	protein_coding	chr16	50024410	50037088	+
ENSG00000259843	ENSG00000259843.2	HEATR3-AS1	lncRNA	chr16	50046429	50066224	-
ENSG00000261835	ENSG00000261835.1	ENSG00000261835	unprocessed_pseudogene	chr16	50046496	50047798	+
ENSG00000273829	ENSG00000273829.1	Metazoa_SRP	misc_RNA	chr16	50054143	50054430	+
ENSG00000260298	ENSG00000260298.2	ACTG1P16	transcribed_processed_pseudogene	chr16	50058150	50059231	-
ENSG00000155393	ENSG00000155393.14	HEATR3	protein_coding	chr16	50065967	50107272	+
ENSG00000279356	ENSG00000279356.1	ENSG00000279356	TEC	chr16	50072862	50074986	+
ENSG00000202124	ENSG00000202124.1	RNY4P3	misc_RNA	chr16	50098264	50098358	+
ENSG00000260381	ENSG00000260381.2	ENSG00000260381	lncRNA	chr16	50100339	50121943	-
ENSG00000287444	ENSG00000287444.1	ENSG00000287444	lncRNA	chr16	50120064	50129904	+
ENSG00000260031	ENSG00000260031.1	RPL10P14	processed_pseudogene	chr16	50151280	50151577	-
ENSG00000252526	ENSG00000252526.1	SNORA70	snoRNA	chr16	50151642	50151731	-
ENSG00000121274	ENSG00000121274.14	TENT4B	protein_coding	chr16	50152911	50235310	+
ENSG00000121281	ENSG00000121281.13	ADCY7	protein_coding	chr16	50246137	50318135	+
ENSG00000274969	ENSG00000274969.1	MIR6771	miRNA	chr16	50292616	50292675	+
ENSG00000166164	ENSG00000166164.16	BRD7	protein_coding	chr16	50313487	50368988	-
ENSG00000261393	ENSG00000261393.1	ENSG00000261393	lncRNA	chr16	50368580	50371480	+
ENSG00000261092	ENSG00000261092.1	LINC02178	lncRNA	chr16	50390916	50395133	-
ENSG00000260573	ENSG00000260573.4	ENSG00000260573	lncRNA	chr16	50407184	50546347	+
ENSG00000140807	ENSG00000140807.7	NKD1	protein_coding	chr16	50548396	50649249	+
ENSG00000260029	ENSG00000260029.2	ENSG00000260029	lncRNA	chr16	50551824	50553940	-
ENSG00000278909	ENSG00000278909.1	ENSG00000278909	TEC	chr16	50555355	50558719	+
ENSG00000205414	ENSG00000205414.1	ENSG00000205414	lncRNA	chr16	50606076	50613684	-
ENSG00000260249	ENSG00000260249.3	ENSG00000260249	lncRNA	chr16	50664903	50671639	+
ENSG00000167208	ENSG00000167208.16	SNX20	protein_coding	chr16	50666300	50681353	-
ENSG00000167207	ENSG00000167207.15	NOD2	protein_coding	chr16	50693588	50733077	+
ENSG00000270120	ENSG00000270120.1	ENSG00000270120	lncRNA	chr16	50712844	50713589	+
ENSG00000261644	ENSG00000261644.3	CYLD-AS1	lncRNA	chr16	50727417	50742815	-
ENSG00000083799	ENSG00000083799.18	CYLD	protein_coding	chr16	50742050	50801935	+
ENSG00000264947	ENSG00000264947.1	MIR3181	miRNA	chr16	50742305	50742377	+
ENSG00000260616	ENSG00000260616.6	ENSG00000260616	lncRNA	chr16	50783859	50803338	-
ENSG00000261703	ENSG00000261703.1	LINC02168	lncRNA	chr16	50806668	50807629	+
ENSG00000261241	ENSG00000261241.8	LINC02128	lncRNA	chr16	50840017	50901063	+
ENSG00000260042	ENSG00000260042.1	ENSG00000260042	lncRNA	chr16	50856614	50879278	-
ENSG00000199771	ENSG00000199771.1	RNA5SP426	rRNA_pseudogene	chr16	50869455	50869575	-
ENSG00000261637	ENSG00000261637.3	LINC02127	lncRNA	chr16	51017544	51035784	+
ENSG00000260605	ENSG00000260605.1	ENSG00000260605	lncRNA	chr16	51035118	51038764	-
ENSG00000260620	ENSG00000260620.1	ENSG00000260620	lncRNA	chr16	51054728	51056399	-
ENSG00000287718	ENSG00000287718.1	ENSG00000287718	lncRNA	chr16	51089466	51095952	-
ENSG00000261282	ENSG00000261282.1	SOD1P2	processed_pseudogene	chr16	51107571	51108021	+
ENSG00000103449	ENSG00000103449.13	SALL1	protein_coding	chr16	51135982	51152334	-
ENSG00000261238	ENSG00000261238.1	ENSG00000261238	lncRNA	chr16	51149239	51149819	+
ENSG00000285367	ENSG00000285367.3	ENSG00000285367	lncRNA	chr16	51150770	51442519	+
ENSG00000280344	ENSG00000280344.1	ENSG00000280344	TEC	chr16	51176066	51178898	+
ENSG00000287256	ENSG00000287256.3	ENSG00000287256	lncRNA	chr16	51197769	51268117	-
ENSG00000261047	ENSG00000261047.1	ENSG00000261047	processed_pseudogene	chr16	51244054	51244123	+
ENSG00000260818	ENSG00000260818.2	UNGP1	processed_pseudogene	chr16	51277852	51279112	+
ENSG00000260850	ENSG00000260850.4	ENSG00000260850	lncRNA	chr16	51354456	51525173	-
ENSG00000224578	ENSG00000224578.5	HNRNPA1L3	protein_coding	chr16	51553436	51647132	+
ENSG00000223168	ENSG00000223168.1	RN7SKP142	misc_RNA	chr16	51671236	51671563	-
ENSG00000260057	ENSG00000260057.6	LINC01571	lncRNA	chr16	51755325	51788208	+
ENSG00000261190	ENSG00000261190.5	LINC02911	lncRNA	chr16	52005487	52078474	-
ENSG00000261470	ENSG00000261470.1	ENSG00000261470	lncRNA	chr16	52078622	52080489	+
ENSG00000279779	ENSG00000279779.1	ENSG00000279779	TEC	chr16	52081568	52082096	-
ENSG00000260268	ENSG00000260268.6	LINC00919	lncRNA	chr16	52083064	52085109	-
ENSG00000261749	ENSG00000261749.3	LINC02180	lncRNA	chr16	52085210	52099120	+
ENSG00000260975	ENSG00000260975.1	ENSG00000260975	lncRNA	chr16	52198012	52227956	-
ENSG00000260478	ENSG00000260478.2	ENSG00000260478	lncRNA	chr16	52238081	52269574	+
ENSG00000260887	ENSG00000260887.3	CASC22	lncRNA	chr16	52258564	52280638	+
ENSG00000289907	ENSG00000289907.1	ENSG00000289907	lncRNA	chr16	52296987	52383740	-
ENSG00000103460	ENSG00000103460.17	TOX3	protein_coding	chr16	52436417	52547802	-
ENSG00000279427	ENSG00000279427.1	ENSG00000279427	TEC	chr16	52436772	52437474	-
ENSG00000249231	ENSG00000249231.8	CASC16	lncRNA	chr16	52552084	52652132	-
ENSG00000285800	ENSG00000285800.1	ENSG00000285800	lncRNA	chr16	52583694	52588879	+
ENSG00000260963	ENSG00000260963.3	ENSG00000260963	lncRNA	chr16	52607006	52614640	+
ENSG00000260393	ENSG00000260393.1	ENSG00000260393	lncRNA	chr16	52607762	52608158	-
ENSG00000261261	ENSG00000261261.3	ENSG00000261261	lncRNA	chr16	52622115	52677747	+
ENSG00000234337	ENSG00000234337.4	ENSG00000234337	processed_pseudogene	chr16	52655307	52656045	+
ENSG00000260326	ENSG00000260326.1	PHB1P21	processed_pseudogene	chr16	52934813	52935635	+
ENSG00000260258	ENSG00000260258.2	ENSG00000260258	transcribed_processed_pseudogene	chr16	52942139	52943464	+
ENSG00000260939	ENSG00000260939.1	ENSG00000260939	processed_pseudogene	chr16	53010395	53011286	-
ENSG00000277639	ENSG00000277639.3	ENSG00000277639	protein_coding	chr16	53035690	53052897	-
ENSG00000177200	ENSG00000177200.18	CHD9	protein_coding	chr16	53054991	53329150	+
ENSG00000261291	ENSG00000261291.1	ENSG00000261291	lncRNA	chr16	53168522	53169450	+
ENSG00000280227	ENSG00000280227.1	ENSG00000280227	TEC	chr16	53227146	53227694	+
ENSG00000261056	ENSG00000261056.2	ENSG00000261056	transcribed_processed_pseudogene	chr16	53298224	53299792	+
ENSG00000279589	ENSG00000279589.1	ENSG00000279589	TEC	chr16	53310797	53311989	+
ENSG00000238645	ENSG00000238645.1	ENSG00000238645	snoRNA	chr16	53334562	53334664	+
ENSG00000202193	ENSG00000202193.1	RNA5SP427	rRNA_pseudogene	chr16	53337453	53337571	+
ENSG00000259962	ENSG00000259962.1	ENSG00000259962	unprocessed_pseudogene	chr16	53362019	53363678	-
ENSG00000260078	ENSG00000260078.6	MPHOSPH10P1	transcribed_unprocessed_pseudogene	chr16	53364982	53373083	-
ENSG00000291103	ENSG00000291103.1	MPHOSPH10P1	lncRNA	chr16	53365391	53371129	-
ENSG00000261804	ENSG00000261804.3	ENSG00000261804	lncRNA	chr16	53373479	53385142	+
ENSG00000262714	ENSG00000262714.1	ENSG00000262714	lncRNA	chr16	53386944	53389085	+
ENSG00000279741	ENSG00000279741.1	ENSG00000279741	TEC	chr16	53389886	53390563	+
ENSG00000280027	ENSG00000280027.1	ENSG00000280027	TEC	chr16	53391089	53392473	+
ENSG00000103479	ENSG00000103479.17	RBL2	protein_coding	chr16	53433977	53491648	+
ENSG00000252569	ENSG00000252569.1	RNU6-1153P	snRNA	chr16	53443228	53443332	-
ENSG00000259926	ENSG00000259926.1	ENSG00000259926	lncRNA	chr16	53448748	53449590	+
ENSG00000279344	ENSG00000279344.1	ENSG00000279344	TEC	chr16	53478957	53481550	-
ENSG00000279722	ENSG00000279722.1	ENSG00000279722	TEC	chr16	53487607	53489943	-
ENSG00000166971	ENSG00000166971.17	AKTIP	protein_coding	chr16	53491040	53504411	-
ENSG00000288801	ENSG00000288801.1	ENSG00000288801	lncRNA	chr16	53518402	53519511	-
ENSG00000287909	ENSG00000287909.1	ENSG00000287909	lncRNA	chr16	53544339	53545689	-
ENSG00000103494	ENSG00000103494.16	RPGRIP1L	protein_coding	chr16	53598153	53703938	-
ENSG00000275191	ENSG00000275191.1	ENSG00000275191	lncRNA	chr16	53628256	53628816	-
ENSG00000140718	ENSG00000140718.21	FTO	protein_coding	chr16	53701692	54158512	+
ENSG00000261630	ENSG00000261630.1	ENSG00000261630	lncRNA	chr16	53981229	53981912	-
ENSG00000280392	ENSG00000280392.1	ENSG00000280392	TEC	chr16	53991012	53994454	+
ENSG00000260194	ENSG00000260194.1	ENSG00000260194	lncRNA	chr16	53998313	53999969	-
ENSG00000261049	ENSG00000261049.2	ENSG00000261049	lncRNA	chr16	54033997	54054583	-
ENSG00000280454	ENSG00000280454.1	ENSG00000280454	pseudogene	chr16	54114697	54114878	-
ENSG00000259759	ENSG00000259759.1	ENSG00000259759	lncRNA	chr16	54239693	54240654	+
ENSG00000259517	ENSG00000259517.3	LINC02169	lncRNA	chr16	54245544	54270879	-
ENSG00000177508	ENSG00000177508.12	IRX3	protein_coding	chr16	54283304	54286787	-
ENSG00000283689	ENSG00000283689.1	ENSG00000283689	lncRNA	chr16	54285604	54289568	+
ENSG00000277559	ENSG00000277559.1	ENSG00000277559	lncRNA	chr16	54290965	54292422	+
ENSG00000261803	ENSG00000261803.2	LINC02140	lncRNA	chr16	54365996	54370794	-
ENSG00000287885	ENSG00000287885.1	ENSG00000287885	lncRNA	chr16	54370265	54374728	+
ENSG00000286845	ENSG00000286845.1	ENSG00000286845	lncRNA	chr16	54490281	54491396	-
ENSG00000283304	ENSG00000283304.1	LINC02183	lncRNA	chr16	54542808	54559100	-
ENSG00000283258	ENSG00000283258.2	ENSG00000283258	lncRNA	chr16	54628963	54657662	-
ENSG00000245694	ENSG00000245694.12	CRNDE	lncRNA	chr16	54845189	54929189	-
ENSG00000286357	ENSG00000286357.1	ENSG00000286357	lncRNA	chr16	54847316	54854991	+
ENSG00000289307	ENSG00000289307.2	ENSG00000289307	lncRNA	chr16	54929495	54930588	-
ENSG00000176842	ENSG00000176842.16	IRX5	protein_coding	chr16	54930865	54934485	+
ENSG00000259711	ENSG00000259711.1	ENSG00000259711	lncRNA	chr16	54934913	54954665	+
ENSG00000259725	ENSG00000259725.1	ENSG00000259725	lncRNA	chr16	54937786	54938671	-
ENSG00000260147	ENSG00000260147.1	MTND5P34	processed_pseudogene	chr16	55007982	55008306	+
ENSG00000285775	ENSG00000285775.1	ENSG00000285775	lncRNA	chr16	55045700	55049318	-
ENSG00000259283	ENSG00000259283.2	ENSG00000259283	lncRNA	chr16	55259969	55333588	-
ENSG00000239555	ENSG00000239555.3	RN7SL841P	misc_RNA	chr16	55291379	55291675	-
ENSG00000283423	ENSG00000283423.1	ENSG00000283423	lncRNA	chr16	55321575	55322686	-
ENSG00000159387	ENSG00000159387.8	IRX6	protein_coding	chr16	55324203	55330756	+
ENSG00000263207	ENSG00000263207.2	ENSG00000263207	lncRNA	chr16	55332355	55332967	+
ENSG00000240760	ENSG00000240760.1	RPL31P56	processed_pseudogene	chr16	55352721	55353088	-
ENSG00000087245	ENSG00000087245.13	MMP2	protein_coding	chr16	55389700	55506691	+
ENSG00000274508	ENSG00000274508.1	ENSG00000274508	lncRNA	chr16	55425574	55426130	-
ENSG00000260135	ENSG00000260135.7	MMP2-AS1	lncRNA	chr16	55426797	55462297	-
ENSG00000279030	ENSG00000279030.1	ENSG00000279030	TEC	chr16	55486618	55488777	+
ENSG00000087253	ENSG00000087253.13	LPCAT2	protein_coding	chr16	55509072	55586666	+
ENSG00000261997	ENSG00000261997.1	ENSG00000261997	lncRNA	chr16	55538200	55542027	+
ENSG00000256812	ENSG00000256812.2	CAPNS2	protein_coding	chr16	55566684	55567687	+
ENSG00000103546	ENSG00000103546.19	SLC6A2	protein_coding	chr16	55655988	55707645	+
ENSG00000278928	ENSG00000278928.1	ENSG00000278928	TEC	chr16	55704119	55706422	+
ENSG00000260765	ENSG00000260765.2	CES1P2	unprocessed_pseudogene	chr16	55728115	55750111	+
ENSG00000291109	ENSG00000291109.1	CES1P1	lncRNA	chr16	55760516	55794158	+
ENSG00000228695	ENSG00000228695.12	CES1P1	transcribed_unprocessed_pseudogene	chr16	55760642	55793960	+
ENSG00000198848	ENSG00000198848.13	CES1	protein_coding	chr16	55802851	55833337	-
ENSG00000159398	ENSG00000159398.16	CES5A	protein_coding	chr16	55846154	55956031	-
ENSG00000246379	ENSG00000246379.8	GNAO1-DT	lncRNA	chr16	55984009	56191118	-
ENSG00000279523	ENSG00000279523.1	ENSG00000279523	TEC	chr16	56108980	56109970	+
ENSG00000260041	ENSG00000260041.5	ENSG00000260041	lncRNA	chr16	56109537	56137000	+
ENSG00000087258	ENSG00000087258.16	GNAO1	protein_coding	chr16	56191390	56357444	+
ENSG00000261439	ENSG00000261439.1	GNAO1-AS1	lncRNA	chr16	56192614	56194518	-
ENSG00000265281	ENSG00000265281.1	MIR3935	miRNA	chr16	56245520	56245623	+
ENSG00000287866	ENSG00000287866.1	ENSG00000287866	lncRNA	chr16	56282886	56299351	-
ENSG00000260198	ENSG00000260198.1	ENSG00000260198	lncRNA	chr16	56300616	56302904	+
ENSG00000279764	ENSG00000279764.1	ENSG00000279764	TEC	chr16	56306845	56308335	+
ENSG00000272372	ENSG00000272372.1	ENSG00000272372	lncRNA	chr16	56351886	56353524	-
ENSG00000159461	ENSG00000159461.15	AMFR	protein_coding	chr16	56361452	56425545	-
ENSG00000260621	ENSG00000260621.1	ENSG00000260621	lncRNA	chr16	56409320	56411683	+
ENSG00000167005	ENSG00000167005.14	NUDT21	protein_coding	chr16	56429133	56452199	-
ENSG00000288725	ENSG00000288725.1	ENSG00000288725	protein_coding	chr16	56430556	56501497	-
ENSG00000087263	ENSG00000087263.17	OGFOD1	protein_coding	chr16	56451521	56479104	+
ENSG00000125124	ENSG00000125124.14	BBS2	protein_coding	chr16	56465640	56582667	-
ENSG00000102891	ENSG00000102891.4	MT4	protein_coding	chr16	56565073	56568957	+
ENSG00000087250	ENSG00000087250.9	MT3	protein_coding	chr16	56589074	56591088	+
ENSG00000125148	ENSG00000125148.7	MT2A	protein_coding	chr16	56608584	56609497	+
ENSG00000260823	ENSG00000260823.1	ENSG00000260823	lncRNA	chr16	56609501	56611375	-
ENSG00000291105	ENSG00000291105.1	ENSG00000291105	lncRNA	chr16	56617423	56618832	+
ENSG00000260549	ENSG00000260549.5	MT1L	transcribed_unprocessed_pseudogene	chr16	56617563	56618680	+
ENSG00000169715	ENSG00000169715.15	MT1E	protein_coding	chr16	56625475	56627112	+
ENSG00000205364	ENSG00000205364.4	MT1M	protein_coding	chr16	56632659	56633981	+
ENSG00000290662	ENSG00000290662.1	MT1JP	lncRNA	chr16	56635739	56637086	+
ENSG00000255986	ENSG00000255986.7	MT1JP	transcribed_unprocessed_pseudogene	chr16	56635818	56636943	+
ENSG00000205362	ENSG00000205362.11	MT1A	protein_coding	chr16	56638666	56640087	+
ENSG00000291095	ENSG00000291095.1	ENSG00000291095	lncRNA	chr16	56643610	56644942	+
ENSG00000205361	ENSG00000205361.10	MT1DP	transcribed_unprocessed_pseudogene	chr16	56643725	56644765	+
ENSG00000205360	ENSG00000205360.6	MT1CP	transcribed_unprocessed_pseudogene	chr16	56648248	56649514	+
ENSG00000259923	ENSG00000259923.1	ENSG00000259923	lncRNA	chr16	56648881	56652636	+
ENSG00000169688	ENSG00000169688.11	MT1B	protein_coding	chr16	56651886	56653204	+
ENSG00000198417	ENSG00000198417.7	MT1F	protein_coding	chr16	56657731	56660698	+
ENSG00000125144	ENSG00000125144.14	MT1G	protein_coding	chr16	56666730	56668065	-
ENSG00000205358	ENSG00000205358.4	MT1H	protein_coding	chr16	56669814	56671129	+
ENSG00000290663	ENSG00000290663.1	ENSG00000290663	lncRNA	chr16	56676132	56677763	+
ENSG00000275691	ENSG00000275691.3	MT1IP	transcribed_unprocessed_pseudogene	chr16	56676190	56677742	+
ENSG00000187193	ENSG00000187193.9	MT1X	protein_coding	chr16	56682470	56684196	+
ENSG00000259827	ENSG00000259827.1	ENSG00000259827	lncRNA	chr16	56682470	56687807	+
ENSG00000261429	ENSG00000261429.2	DPPA2P4	processed_pseudogene	chr16	56686851	56688052	+
ENSG00000261302	ENSG00000261302.7	NUP93-DT	lncRNA	chr16	56708450	56730010	-
ENSG00000102900	ENSG00000102900.13	NUP93	protein_coding	chr16	56730118	56850286	+
ENSG00000207649	ENSG00000207649.3	MIR138-2	miRNA	chr16	56858518	56858601	+
ENSG00000070915	ENSG00000070915.10	SLC12A3	protein_coding	chr16	56865207	56915850	+
ENSG00000283471	ENSG00000283471.1	MIR6863	miRNA	chr16	56904264	56904353	+
ENSG00000243988	ENSG00000243988.1	RPS24P17	processed_pseudogene	chr16	56906534	56906956	+
ENSG00000051108	ENSG00000051108.15	HERPUD1	protein_coding	chr16	56932142	56944864	+
ENSG00000261270	ENSG00000261270.1	ENSG00000261270	lncRNA	chr16	56940278	56941342	+
ENSG00000261114	ENSG00000261114.1	ENSG00000261114	lncRNA	chr16	56941028	56941726	+
ENSG00000087237	ENSG00000087237.12	CETP	protein_coding	chr16	56961923	56983845	+
ENSG00000140853	ENSG00000140853.17	NLRC5	protein_coding	chr16	56989485	57083531	+
ENSG00000259922	ENSG00000259922.1	ENSG00000259922	processed_pseudogene	chr16	57013071	57014100	-
ENSG00000260145	ENSG00000260145.1	ENSG00000260145	lncRNA	chr16	57052505	57058497	-
ENSG00000260148	ENSG00000260148.1	CPNE2-DT	lncRNA	chr16	57091213	57092303	-
ENSG00000140848	ENSG00000140848.17	CPNE2	protein_coding	chr16	57092583	57148369	+
ENSG00000279019	ENSG00000279019.1	ENSG00000279019	TEC	chr16	57140896	57144586	-
ENSG00000279803	ENSG00000279803.1	ENSG00000279803	TEC	chr16	57142652	57144936	+
ENSG00000172775	ENSG00000172775.17	PSME3IP1	protein_coding	chr16	57152466	57186116	-
ENSG00000285979	ENSG00000285979.1	ENSG00000285979	lncRNA	chr16	57177349	57181390	+
ENSG00000159579	ENSG00000159579.14	RSPRY1	protein_coding	chr16	57186137	57240469	+
ENSG00000102931	ENSG00000102931.8	ARL2BP	protein_coding	chr16	57245259	57253635	+
ENSG00000276663	ENSG00000276663.1	ENSG00000276663	lncRNA	chr16	57245832	57246396	-
ENSG00000260038	ENSG00000260038.1	ENSG00000260038	lncRNA	chr16	57247350	57248492	+
ENSG00000102934	ENSG00000102934.10	PLLP	protein_coding	chr16	57248547	57284672	-
ENSG00000260965	ENSG00000260965.1	RPL23AP91	processed_pseudogene	chr16	57321352	57322117	+
ENSG00000271456	ENSG00000271456.1	ENSG00000271456	processed_pseudogene	chr16	57332379	57332599	-
ENSG00000102962	ENSG00000102962.5	CCL22	protein_coding	chr16	57358783	57366189	+
ENSG00000006210	ENSG00000006210.7	CX3CL1	protein_coding	chr16	57372477	57385044	+
ENSG00000102970	ENSG00000102970.11	CCL17	protein_coding	chr16	57404767	57416063	+
ENSG00000005194	ENSG00000005194.15	CIAPIN1	protein_coding	chr16	57428187	57447420	-
ENSG00000088682	ENSG00000088682.14	COQ9	protein_coding	chr16	57447425	57461270	+
ENSG00000260345	ENSG00000260345.1	ENSG00000260345	lncRNA	chr16	57461055	57462737	+
ENSG00000102978	ENSG00000102978.13	POLR2C	protein_coding	chr16	57462660	57472009	+
ENSG00000125170	ENSG00000125170.11	DOK4	protein_coding	chr16	57471922	57487327	-
ENSG00000135736	ENSG00000135736.6	CCDC102A	protein_coding	chr16	57512181	57536571	-
ENSG00000159618	ENSG00000159618.16	ADGRG5	protein_coding	chr16	57542643	57591681	+
ENSG00000260828	ENSG00000260828.1	HMGB3P32	processed_pseudogene	chr16	57603137	57603697	+
ENSG00000205336	ENSG00000205336.14	ADGRG1	protein_coding	chr16	57610652	57665580	+
ENSG00000261633	ENSG00000261633.1	ENSG00000261633	lncRNA	chr16	57622034	57631647	-
ENSG00000182885	ENSG00000182885.17	ADGRG3	protein_coding	chr16	57668277	57689378	+
ENSG00000260467	ENSG00000260467.1	ENSG00000260467	lncRNA	chr16	57681124	57701730	-
ENSG00000159625	ENSG00000159625.15	DRC7	protein_coding	chr16	57694793	57731805	+
ENSG00000260438	ENSG00000260438.1	ENSG00000260438	processed_pseudogene	chr16	57713782	57714957	+
ENSG00000288753	ENSG00000288753.1	ENSG00000288753	lncRNA	chr16	57735532	57736671	-
ENSG00000140854	ENSG00000140854.13	KATNB1	protein_coding	chr16	57735739	57757244	+
ENSG00000140859	ENSG00000140859.16	KIFC3	protein_coding	chr16	57758217	57863053	-
ENSG00000276166	ENSG00000276166.1	ENSG00000276166	lncRNA	chr16	57759358	57760024	+
ENSG00000274816	ENSG00000274816.1	MIR6772	miRNA	chr16	57772289	57772352	-
ENSG00000187185	ENSG00000187185.4	ENSG00000187185	lncRNA	chr16	57798186	57816946	+
ENSG00000206833	ENSG00000206833.1	RNU6-20P	snRNA	chr16	57830536	57830642	-
ENSG00000070729	ENSG00000070729.14	CNGB1	protein_coding	chr16	57882340	57971128	-
ENSG00000159648	ENSG00000159648.13	TEPP	protein_coding	chr16	57976435	57988116	+
ENSG00000166188	ENSG00000166188.3	ZNF319	protein_coding	chr16	57994676	58000672	-
ENSG00000103005	ENSG00000103005.13	USB1	protein_coding	chr16	57999546	58021618	+
ENSG00000102996	ENSG00000102996.5	MMP15	protein_coding	chr16	58025754	58046901	+
ENSG00000207173	ENSG00000207173.1	Y_RNA	misc_RNA	chr16	58083068	58083168	-
