gene_symbol	hgnc_approved_symbol	n_promoters_in_target_library	ensembl_gene_id	ensembl_gene_id_source	in_lambert_2018	lambert_2018_is_tf	lambert_2018_dbd	lambert_2018_tf_assessment	lambert_2018_binding_mode	in_jaspar_core	jaspar_matrix_ids	jaspar_base_ids	jaspar_tf_class	jaspar_tf_family	jaspar_uniprot_ids
ZNF620	ZNF620	1	ENSG00000177842	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF621	ZNF621	1	ENSG00000172888	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF623	ZNF623	1	ENSG00000183309	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2497.1	MA2497	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	O75123
ZNF624	ZNF624	1	ENSG00000197566	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF625	ZNF625	1	ENSG00000257591	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF626	ZNF626	1	ENSG00000188171	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF627	ZNF627	1	ENSG00000198551	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF628	ZNF628	1	ENSG00000197483	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF629	ZNF629	1	ENSG00000102870	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF630	ZNF630	1	ENSG00000221994	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF639	ZNF639	1	ENSG00000121864	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF641	ZNF641	1	ENSG00000167528	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF644	ZNF644	1	ENSG00000122482	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF645	CBLL2	1	ENSG00000175809	hgnc_alias	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF646	ZNF646	1	ENSG00000167395	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF648	ZNF648	1	ENSG00000179930	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2512.1	MA2512	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q5T619
ZNF649	ZNF649	1	ENSG00000198093	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF652	ZNF652	1	ENSG00000198740	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	True	MA1657.1;MA1657.2	MA1657	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9Y2D9
ZNF653	ZNF653	1	ENSG00000161914	gtf_direct	True	Yes	C2H2 ZF; AT hook	Known motif	Monomer or homomultimer	False					
ZNF654	ZNF654	1	ENSG00000175105	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF655	ZNF655	1	ENSG00000197343	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF658	ZNF658	1	ENSG00000274349	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF660	ZNF660	1	ENSG00000144792	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF662	ZNF662	1	ENSG00000182983	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF664	ZNF664	1	ENSG00000179195	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF665	ZNF665	1	ENSG00000197497	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF667	ZNF667	1	ENSG00000198046	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1984.1;MA1984.2	MA1984	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q5HYK9
ZNF668	ZNF668	1	ENSG00000167394	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF669	ZNF669	1	ENSG00000188295	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1985.1	MA1985	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q96BR6
ZNF670	ZNF670	1	ENSG00000277462	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF671	ZNF671	1	ENSG00000083814	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF672	ZNF672	1	ENSG00000171161	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2587.1	MA2587	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q499Z4
ZNF674	ZNF674	1	ENSG00000251192	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF675	ZNF675	1	ENSG00000197372	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1714.1;MA1714.2	MA1714	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q8TD23
ZNF676	ZNF676	1	ENSG00000196109	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2569.1	MA2569	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q8N7Q3
ZNF677	ZNF677	1	ENSG00000197928	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA2101.1	MA2101	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q86XU0
ZNF678	ZNF678	1	ENSG00000181450	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2520.1	MA2520	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q5SXM1
ZNF679	ZNF679	1	ENSG00000197123	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF680	ZNF680	1	ENSG00000173041	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1729.1;MA1729.2	MA1729	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q8NEM1
ZNF681	ZNF681	1	ENSG00000196172	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF682	ZNF682	1	ENSG00000197124	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1599.1;MA1599.2	MA1599	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	O95780
ZNF683	ZNF683	1	ENSG00000176083	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2522.1	MA2522	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q8IZ20
ZNF684	ZNF684	1	ENSG00000117010	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1600.1;MA1600.2	MA1600	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q5T5D7
ZNF687	ZNF687	1	ENSG00000143373	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF688	ZNF688	1	ENSG00000229809	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF689	ZNF689	1	ENSG00000156853	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2523.1	MA2523	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	C0HLU2
ZNF69	ZNF69	1	ENSG00000198429	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF691	ZNF691	1	ENSG00000164011	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF692	ZNF692	1	ENSG00000171163	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1986.1;MA1986.2	MA1986	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9BU19
ZNF695	ZNF695	1	ENSG00000197472	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF696	ZNF696	1	ENSG00000185730	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2524.1	MA2524	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9H7X3
ZNF697	ZNF697	1	ENSG00000143067	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF699	ZNF699	2	ENSG00000196110	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2525.1	MA2525	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q32M78
ZNF7	ZNF7	1	ENSG00000147789	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF70	ZNF70	1	ENSG00000187792	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2565.1	MA2565	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9UC06
ZNF700	ZNF700	1	ENSG00000196757	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2595.1	MA2595	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9H0M5
ZNF701	ZNF701	1	ENSG00000167562	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1987.1;MA1987.2	MA1987	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9NV72
ZNF703	ZNF703	1	ENSG00000183779	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF704	ZNF704	1	ENSG00000164684	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF705A	ZNF705A	1	ENSG00000196946	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF705B	ZNF705B	2	ENSG00000215356	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF705D	ZNF705D	1	ENSG00000215343	gtf_direct	True	Yes	C2H2 ZF	Inferred motif	Monomer or homomultimer	False					
ZNF705G	ZNF705G	2	ENSG00000215372	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF706	ZNF706	1	ENSG00000120963	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF707	ZNF707	1	ENSG00000181135	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1715.1	MA1715	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q96C28
ZNF708	ZNF708	1	ENSG00000182141	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1730.1;MA1730.2	MA1730	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	P17019
ZNF709	ZNF709	1	ENSG00000242852	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF71	ZNF71	1	ENSG00000197951	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF710	ZNF710	1	ENSG00000140548	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF711	ZNF711	1	ENSG00000147180	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF713	ZNF713	1	ENSG00000178665	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF714	ZNF714	1	ENSG00000160352	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF716	ZNF716	1	ENSG00000182111	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF717	ZNF717	1	ENSG00000227124	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF718	ZNF718	3	ENSG00000250312	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF720	KRBOX5	1	ENSG00000197302	hgnc_alias	True	No	Unknown	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
ZNF721	ZNF721	2	ENSG00000182903	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2526.1	MA2526	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q8TF20
ZNF726	ZNF726	1	ENSG00000213967	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2527.1	MA2527	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	A6NNF4
ZNF727	ZNF727	1	ENSG00000214652	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF728	ZNF728	1	ENSG00000269067	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2589.1	MA2589	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	P0DKX0
ZNF729	ZNF729	1	ENSG00000196350	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF730	ZNF730	1	ENSG00000183850	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF732	ZNF732	1	ENSG00000186777	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2528.1	MA2528	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	B4DXR9
ZNF735	ZNF735	1	ENSG00000223614	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF736	ZNF736	2	ENSG00000234444	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF737	ZNF737	1	ENSG00000237440	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF74	ZNF74	1	ENSG00000185252	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF740	ZNF740	1	ENSG00000139651	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA0753.1;MA0753.2;MA0753.3	MA0753	C2H2 zinc finger factors	Other factors with up to three adjacent zinc fingers	Q8NDX6
ZNF746	ZNF746	1	ENSG00000181220	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2570.1	MA2570	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q6NUN9
ZNF747	ZNF747	1	ENSG00000169955	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF749	ZNF749	1	ENSG00000186230	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF750	ZNF750	1	ENSG00000141579	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF75A	ZNF75A	1	ENSG00000162086	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA2097.1	MA2097	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q96N20
ZNF75D	ZNF75D	1	ENSG00000186376	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1601.1;MA1601.2	MA1601	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	P51815
ZNF76	ZNF76	1	ENSG00000065029	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1716.1;MA1716.2	MA1716	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	P36508
ZNF761	ZNF761	1	ENSG00000160336	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF763	ZNF763	1	ENSG00000197054	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF764	ZNF764	1	ENSG00000169951	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF765	ZNF765	2	ENSG00000196417	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF766	ZNF766	1	ENSG00000196214	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA2098.1	MA2098	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q5HY98
ZNF768	ZNF768	2	ENSG00000169957	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1731.1;MA1731.2	MA1731	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9H5H4
ZNF77	ZNF77	1	ENSG00000175691	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF770	ZNF770	1	ENSG00000198146	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA2099.1	MA2099	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	Q6IQ21
ZNF771	ZNF771	1	ENSG00000179965	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF772	ZNF772	1	ENSG00000197128	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2529.1	MA2529	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	Q68DY9
ZNF773	ZNF773	1	ENSG00000152439	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2530.1	MA2530	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q6PK81
ZNF774	ZNF774	1	ENSG00000196391	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF775	ZNF775	1	ENSG00000196456	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2531.1	MA2531	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	Q96BV0
ZNF776	ZNF776	1	ENSG00000152443	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF777	ZNF777	1	ENSG00000196453	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF778	ZNF778	1	ENSG00000170100	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF780A	ZNF780A	1	ENSG00000197782	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF780B	ZNF780B	1	ENSG00000128000	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2532.1	MA2532	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q9Y6R6
ZNF781	ZNF781	1	ENSG00000290988	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF782	ZNF782	1	ENSG00000196597	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF783	ZNF783	1	ENSG00000204946	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF784	ZNF784	1	ENSG00000179922	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1717.1;MA1717.2	MA1717	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	Q8NCA9
ZNF785	ZNF785	1	ENSG00000197162	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF786	ZNF786	1	ENSG00000197362	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF787	ZNF787	1	ENSG00000142409	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF789	ZNF789	1	ENSG00000198556	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF79	ZNF79	1	ENSG00000196152	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF790	ZNF790	2	ENSG00000197863	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF791	ZNF791	1	ENSG00000173875	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF792	ZNF792	1	ENSG00000180884	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF793	ZNF793	1	ENSG00000188227	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF799	ZNF799	1	ENSG00000196466	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF8	ZNF8	1	ENSG00000278129	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1718.1	MA1718	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	P17098
ZNF80	ZNF80	1	ENSG00000174255	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF800	ZNF800	1	ENSG00000048405	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2571.1	MA2571	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	Q2TB10
ZNF804A	ZNF804A	1	ENSG00000170396	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF804B	ZNF804B	1	ENSG00000182348	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF805	ZNF805	1	ENSG00000204524	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF808	ZNF808	2	ENSG00000198482	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF81	ZNF81	1	ENSG00000197779	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF813	ZNF813	1	ENSG00000198346	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF814	ZNF814	1	ENSG00000204514	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2533.1	MA2533	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	B7Z6K7
ZNF816	ZNF816	2	ENSG00000180257	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	True	MA1719.1;MA1719.2	MA1719	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q0VGE8
ZNF821	ZNF821	1	ENSG00000102984	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF823	ZNF823	1	ENSG00000197933	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF827	ZNF827	1	ENSG00000151612	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2572.1	MA2572	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q17R98
ZNF829	ZNF829	1	ENSG00000185869	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF83	ZNF83	3	ENSG00000167766	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF830	ZNF830	1	ENSG00000198783	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF831	ZNF831	1	ENSG00000124203	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2534.1	MA2534	C2H2 zinc finger factors	Factors with multiple dispersed zinc fingers	Q5JPB2
ZNF835	ZNF835	1	ENSG00000127903	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF836	ZNF836	1	ENSG00000196267	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2573.1	MA2573	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q6ZNA1
ZNF837	ZNF837	1	ENSG00000152475	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	False					
ZNF839	ZNF839	1	ENSG00000022976	gtf_direct	True	No	C2H2 ZF	Unlikely to be sequence specific TF	Not a DNA binding protein	False					
ZNF84	ZNF84	1	ENSG00000198040	gtf_direct	True	Yes	C2H2 ZF	Known motif	Monomer or homomultimer	False					
ZNF841	ZNF841	1	ENSG00000197608	gtf_direct	True	Yes	C2H2 ZF	Likely to be sequence specific TF	Monomer or homomultimer	True	MA2590.1;MA2691.1	MA2590;MA2691	C2H2 zinc finger factors	More than 3 adjacent zinc fingers	Q6ZN19
